"rep_1"	"rep_2"	"metric_name"	"mol_prop"	"split_type"	"p_value"	"stats_method"	"p_value_group"
"0. RDKit Descriptors"	"4. AtomPairs"	"AUROC"	"KOR"	"Random"	0.424662204650892	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"AUROC"	"KOR"	"Random"	5.31674280364279e-10	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"AUROC"	"KOR"	"Random"	4.00553278177826e-10	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"AUROC"	"KOR"	"Random"	1.05414222608851e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"AUROC"	"KOR"	"Random"	1.7723908495885e-08	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"AUROC"	"KOR"	"Random"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"AUROC"	"KOR"	"Random"	3.99980746743526e-09	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"AUROC"	"KOR"	"Random"	0.579294210581981	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"AUROC"	"KOR"	"Random"	0.242819024256211	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"AUROC"	"KOR"	"Random"	0.00375853192477805	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"AUROC"	"KOR"	"Random"	0.424662204650892	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"AUROC"	"KOR"	"Random"	3.99980746743526e-09	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"AUROC"	"KOR"	"Random"	1	"ranksums"	">=0.05"
