"rep_1"	"rep_2"	"metric_name"	"mol_prop"	"split_type"	"p_value"	"stats_method"	"p_value_group"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Lipop"	"Random"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Lipop"	"Random"	2.87194906632032e-11	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Lipop"	"Random"	2.95369449102501e-08	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Lipop"	"Random"	0.000387782129570984	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Lipop"	"Random"	1.02179673458755e-09	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Lipop"	"Random"	4.91490859414578e-06	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Lipop"	"Random"	2.87194906632032e-11	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Lipop"	"Random"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Lipop"	"Random"	5.84056947498936e-10	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Lipop"	"Random"	4.61923248958006e-07	"ranksums"	"<0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Lipop"	"Random"	0.367136581248436	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Lipop"	"Random"	3.95538737788224e-05	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Lipop"	"Random"	2.95369449102501e-08	"ranksums"	"<0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Lipop"	"Random"	5.84056947498936e-10	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Lipop"	"Random"	1	"ranksums"	">=0.05"
