"metric_score"	"metric_name"	"mol_rep"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"
0.478070175438596	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	19	"Scaffold"	"cutoff6"
0.812227074235808	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	20	"Scaffold"	"cutoff6"
0.408185840707965	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	21	"Scaffold"	"cutoff6"
0.5	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	22	"Scaffold"	"cutoff6"
0.838427947598253	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	23	"Scaffold"	"cutoff6"
0.489035087719298	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	24	"Scaffold"	"cutoff6"
0.675884955752212	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	25	"Scaffold"	"cutoff6"
0.599557522123894	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	26	"Scaffold"	"cutoff6"
0.657079646017699	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	27	"Scaffold"	"cutoff6"
0.710565476190476	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	28	"Scaffold"	"cutoff6"
0.495614035087719	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	29	"Scaffold"	"cutoff6"
-1	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	0	"Scaffold"	"cutoff6"
0.451754385964912	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	1	"Scaffold"	"cutoff6"
0.414096916299559	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	2	"Scaffold"	"cutoff6"
0.408223201174743	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	3	"Scaffold"	"cutoff6"
0.31140350877193	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	4	"Scaffold"	"cutoff6"
0.543141592920354	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	5	"Scaffold"	"cutoff6"
-1	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	6	"Scaffold"	"cutoff6"
0.563053097345133	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	7	"Scaffold"	"cutoff6"
0.554585152838428	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	8	"Scaffold"	"cutoff6"
0.609649122807018	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	9	"Scaffold"	"cutoff6"
0.135964912280702	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	10	"Scaffold"	"cutoff6"
0.312775330396476	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	11	"Scaffold"	"cutoff6"
0.503111111111111	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	12	"Scaffold"	"cutoff6"
0.718061674008811	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	13	"Scaffold"	"cutoff6"
0.221491228070175	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	14	"Scaffold"	"cutoff6"
0.541666666666667	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	15	"Scaffold"	"cutoff6"
0.383771929824561	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	16	"Scaffold"	"cutoff6"
0.722345132743363	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	17	"Scaffold"	"cutoff6"
0.691864189622037	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	18	"Scaffold"	"cutoff6"
0.304824561403509	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	19	"Scaffold"	"cutoff6"
0.122270742358078	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	20	"Scaffold"	"cutoff6"
0.509955752212389	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	21	"Scaffold"	"cutoff6"
0.381637168141593	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	22	"Scaffold"	"cutoff6"
0.0611353711790393	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	23	"Scaffold"	"cutoff6"
0.594298245614035	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	24	"Scaffold"	"cutoff6"
0.457964601769911	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	25	"Scaffold"	"cutoff6"
0.82853982300885	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	26	"Scaffold"	"cutoff6"
0.503318584070797	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	27	"Scaffold"	"cutoff6"
0.465029761904762	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	28	"Scaffold"	"cutoff6"
0.460526315789474	"AUROC"	"Graph"	" CYP2D6"	"GROVER_RDKit"	29	"Scaffold"	"cutoff6"
-1	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	0	"Scaffold"	"cutoff6"
0.698464912280702	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	1	"Scaffold"	"cutoff6"
0.533039647577093	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	2	"Scaffold"	"cutoff6"
0.542584434654919	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	3	"Scaffold"	"cutoff6"
0.604166666666667	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	4	"Scaffold"	"cutoff6"
0.738384955752212	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	5	"Scaffold"	"cutoff6"
-1	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	6	"Scaffold"	"cutoff6"
0.802544247787611	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	7	"Scaffold"	"cutoff6"
0.443231441048035	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	8	"Scaffold"	"cutoff6"
0.596491228070175	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	9	"Scaffold"	"cutoff6"
0.695175438596491	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	10	"Scaffold"	"cutoff6"
0.629955947136564	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	11	"Scaffold"	"cutoff6"
0.660444444444444	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	12	"Scaffold"	"cutoff6"
0.573421439060206	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	13	"Scaffold"	"cutoff6"
0.244517543859649	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	14	"Scaffold"	"cutoff6"
0.317982456140351	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	15	"Scaffold"	"cutoff6"
0.74890350877193	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	16	"Scaffold"	"cutoff6"
0.763827433628319	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	17	"Scaffold"	"cutoff6"
0.652146060217809	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	18	"Scaffold"	"cutoff6"
0.851973684210526	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	19	"Scaffold"	"cutoff6"
0.305676855895196	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	20	"Scaffold"	"cutoff6"
0.589048672566372	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	21	"Scaffold"	"cutoff6"
0.679756637168142	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	22	"Scaffold"	"cutoff6"
0.0917030567685589	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	23	"Scaffold"	"cutoff6"
0.325657894736842	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	24	"Scaffold"	"cutoff6"
0.685840707964602	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	25	"Scaffold"	"cutoff6"
0.757743362831858	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	26	"Scaffold"	"cutoff6"
0.649889380530973	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	27	"Scaffold"	"cutoff6"
0.73921130952381	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	28	"Scaffold"	"cutoff6"
0.584429824561403	"AUROC"	"rdkit2d"	" CYP2D6"	"  RF"	29	"Scaffold"	"cutoff6"
0.813186813186813	"AUROC"	"SMILES"	" CYP3A4"	" MolBERT"	0	"Scaffold"	"cutoff6"
0.542936288088643	"AUROC"	"SMILES"	" CYP3A4"	" MolBERT"	1	"Scaffold"	"cutoff6"
0.796451914098973	"AUROC"	"SMILES"	" CYP3A4"	" MolBERT"	2	"Scaffold"	"cutoff6"
