"metric_score"	"metric_name"	"mol_rep"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"
0.756969919295671	"AUROC"	"Graph"	" BACE"	"GCN"	7	"random"	"benchmark"
0.869686411149826	"AUROC"	"Graph"	" BACE"	"GCN"	8	"random"	"benchmark"
0.811337158754999	"AUROC"	"Graph"	" BACE"	"GCN"	9	"random"	"benchmark"
0.838585434173669	"AUROC"	"Graph"	" BACE"	"GCN"	10	"random"	"benchmark"
0.814600840336134	"AUROC"	"Graph"	" BACE"	"GCN"	11	"random"	"benchmark"
0.799339245348635	"AUROC"	"Graph"	" BACE"	"GCN"	12	"random"	"benchmark"
0.860893757607373	"AUROC"	"Graph"	" BACE"	"GCN"	13	"random"	"benchmark"
0.848099027409372	"AUROC"	"Graph"	" BACE"	"GCN"	14	"random"	"benchmark"
0.807118055555555	"AUROC"	"Graph"	" BACE"	"GCN"	15	"random"	"benchmark"
0.772522522522523	"AUROC"	"Graph"	" BACE"	"GCN"	16	"random"	"benchmark"
0.812115891132572	"AUROC"	"Graph"	" BACE"	"GCN"	17	"random"	"benchmark"
0.818710359408034	"AUROC"	"Graph"	" BACE"	"GCN"	18	"random"	"benchmark"
0.815696022727273	"AUROC"	"Graph"	" BACE"	"GCN"	19	"random"	"benchmark"
0.84263606329334	"AUROC"	"Graph"	" BACE"	"GCN"	20	"random"	"benchmark"
0.869163763066202	"AUROC"	"Graph"	" BACE"	"GCN"	21	"random"	"benchmark"
0.832804792107118	"AUROC"	"Graph"	" BACE"	"GCN"	22	"random"	"benchmark"
0.792708333333333	"AUROC"	"Graph"	" BACE"	"GCN"	23	"random"	"benchmark"
0.847909407665505	"AUROC"	"Graph"	" BACE"	"GCN"	24	"random"	"benchmark"
0.83609773497414	"AUROC"	"Graph"	" BACE"	"GCN"	25	"random"	"benchmark"
0.87640056022409	"AUROC"	"Graph"	" BACE"	"GCN"	26	"random"	"benchmark"
0.805673009161381	"AUROC"	"Graph"	" BACE"	"GCN"	27	"random"	"benchmark"
0.846113445378151	"AUROC"	"Graph"	" BACE"	"GCN"	28	"random"	"benchmark"
0.784636726200798	"AUROC"	"Graph"	" BACE"	"GCN"	29	"random"	"benchmark"
0.893191865605659	"AUROC"	"Graph"	" BACE"	"GIN"	0	"random"	"benchmark"
0.821000704721635	"AUROC"	"Graph"	" BACE"	"GIN"	1	"random"	"benchmark"
0.782259472673302	"AUROC"	"Graph"	" BACE"	"GIN"	2	"random"	"benchmark"
0.847333690030319	"AUROC"	"Graph"	" BACE"	"GIN"	3	"random"	"benchmark"
0.851056399511088	"AUROC"	"Graph"	" BACE"	"GIN"	4	"random"	"benchmark"
0.817032484635645	"AUROC"	"Graph"	" BACE"	"GIN"	5	"random"	"benchmark"
0.865217391304348	"AUROC"	"Graph"	" BACE"	"GIN"	6	"random"	"benchmark"
0.802824651504035	"AUROC"	"Graph"	" BACE"	"GIN"	7	"random"	"benchmark"
0.872473867595819	"AUROC"	"Graph"	" BACE"	"GIN"	8	"random"	"benchmark"
0.813075986784907	"AUROC"	"Graph"	" BACE"	"GIN"	9	"random"	"benchmark"
0.872549019607843	"AUROC"	"Graph"	" BACE"	"GIN"	10	"random"	"benchmark"
0.853816526610644	"AUROC"	"Graph"	" BACE"	"GIN"	11	"random"	"benchmark"
0.870283428968875	"AUROC"	"Graph"	" BACE"	"GIN"	12	"random"	"benchmark"
0.872717788210746	"AUROC"	"Graph"	" BACE"	"GIN"	13	"random"	"benchmark"
0.894252873563218	"AUROC"	"Graph"	" BACE"	"GIN"	14	"random"	"benchmark"
0.792881944444444	"AUROC"	"Graph"	" BACE"	"GIN"	15	"random"	"benchmark"
0.874047124047124	"AUROC"	"Graph"	" BACE"	"GIN"	16	"random"	"benchmark"
0.79297629499561	"AUROC"	"Graph"	" BACE"	"GIN"	17	"random"	"benchmark"
