"mean_metric_score"	"std_metric_score"	"split_type"	"mol_rep"	"mol_prop"	"model_name"	"metric_name"	"desc_name"	"size"
20.4745018387328	0.464420844315077	"scaffold"	"Fixed-1. MorganBits"	"mw_size4000_desc"	"   SVM"	"RMSE"	"MolWt"	4000
20.8002454179757	0.639339426766208	"scaffold"	"Fixed-2. MACCS"	"mw_size4000_desc"	"   SVM"	"RMSE"	"MolWt"	4000
5.28598165173742	0.813578435671066	"scaffold"	"Fixed-3. AtomPairs"	"mw_size4000_desc"	"   SVM"	"RMSE"	"MolWt"	4000
23.517698521158	0.588760188459382	"scaffold"	"Fixed-1. MorganBits"	"mw_size4000_desc"	"   XGBoost"	"RMSE"	"MolWt"	4000
21.2319671681855	0.500731417859304	"scaffold"	"Fixed-2. MACCS"	"mw_size4000_desc"	"   XGBoost"	"RMSE"	"MolWt"	4000
17.4091505137122	0.552055463575179	"scaffold"	"Fixed-3. AtomPairs"	"mw_size4000_desc"	"   XGBoost"	"RMSE"	"MolWt"	4000
4.27598597184215	1.6843702106052	"scaffold"	"Learned-1. SMILES"	"mw_size4000_desc"	"  RNN"	"RMSE"	"MolWt"	4000
27.6004900553435	1.20710342559763	"scaffold"	"Learned-2. Graph"	"mw_size4000_desc"	"GCN"	"RMSE"	"MolWt"	4000
28.4120305016291	1.82715929242562	"scaffold"	"Learned-2. Graph"	"mw_size4000_desc"	"GIN"	"RMSE"	"MolWt"	4000
29.6411254828405	7.24728101678437	"scaffold"	"Learned-2. Graph"	"mw_size4000_desc"	"GROVER"	"RMSE"	"MolWt"	4000
267.531762318062	2.04982171880689	"scaffold"	"Learned-1. SMILES"	"mw_size4000_desc"	" MolBERT"	"RMSE"	"MolWt"	4000
23.2522072461581	0.761401107529718	"scaffold"	"Fixed-1. MorganBits"	"mw_size6000_desc"	"   RF"	"RMSE"	"MolWt"	6000
21.1826733930138	0.782910036854813	"scaffold"	"Fixed-2. MACCS"	"mw_size6000_desc"	"   RF"	"RMSE"	"MolWt"	6000
18.3798337204991	0.538444123459675	"scaffold"	"Fixed-3. AtomPairs"	"mw_size6000_desc"	"   RF"	"RMSE"	"MolWt"	6000
18.7958796539359	0.650628894994846	"scaffold"	"Fixed-1. MorganBits"	"mw_size6000_desc"	"   SVM"	"RMSE"	"MolWt"	6000
20.3197069938429	0.665656816225482	"scaffold"	"Fixed-2. MACCS"	"mw_size6000_desc"	"   SVM"	"RMSE"	"MolWt"	6000
4.3748512215864	0.803714509097412	"scaffold"	"Fixed-3. AtomPairs"	"mw_size6000_desc"	"   SVM"	"RMSE"	"MolWt"	6000
23.1278097331264	0.713643082347106	"scaffold"	"Fixed-1. MorganBits"	"mw_size6000_desc"	"   XGBoost"	"RMSE"	"MolWt"	6000
20.7641230820516	0.671012991006978	"scaffold"	"Fixed-2. MACCS"	"mw_size6000_desc"	"   XGBoost"	"RMSE"	"MolWt"	6000
17.0936827879318	0.508802466228973	"scaffold"	"Fixed-3. AtomPairs"	"mw_size6000_desc"	"   XGBoost"	"RMSE"	"MolWt"	6000
2.45185670580551	0.938059048312961	"scaffold"	"Learned-1. SMILES"	"mw_size6000_desc"	"  RNN"	"RMSE"	"MolWt"	6000
26.6060933741106	0.80994165090386	"scaffold"	"Learned-2. Graph"	"mw_size6000_desc"	"GCN"	"RMSE"	"MolWt"	6000
27.1730401776865	1.64063838094368	"scaffold"	"Learned-2. Graph"	"mw_size6000_desc"	"GIN"	"RMSE"	"MolWt"	6000
26.3107884643413	1.9842897962663	"scaffold"	"Learned-2. Graph"	"mw_size6000_desc"	"GROVER"	"RMSE"	"MolWt"	6000
245.853156303279	1.6508497490494	"scaffold"	"Learned-1. SMILES"	"mw_size6000_desc"	" MolBERT"	"RMSE"	"MolWt"	6000
22.9843444161694	0.609668741808808	"scaffold"	"Fixed-1. MorganBits"	"mw_size8000_desc"	"   RF"	"RMSE"	"MolWt"	8000
21.0177180085994	0.609051819074912	"scaffold"	"Fixed-2. MACCS"	"mw_size8000_desc"	"   RF"	"RMSE"	"MolWt"	8000
18.0673015134121	0.401438400450748	"scaffold"	"Fixed-3. AtomPairs"	"mw_size8000_desc"	"   RF"	"RMSE"	"MolWt"	8000
17.8782991938556	0.543452595915462	"scaffold"	"Fixed-1. MorganBits"	"mw_size8000_desc"	"   SVM"	"RMSE"	"MolWt"	8000
20.1207842567609	0.524300085391951	"scaffold"	"Fixed-2. MACCS"	"mw_size8000_desc"	"   SVM"	"RMSE"	"MolWt"	8000
3.93742003800232	0.940999597686222	"scaffold"	"Fixed-3. AtomPairs"	"mw_size8000_desc"	"   SVM"	"RMSE"	"MolWt"	8000
22.9823601645903	0.5881564319931	"scaffold"	"Fixed-1. MorganBits"	"mw_size8000_desc"	"   XGBoost"	"RMSE"	"MolWt"	8000
20.7381983561666	0.581678142142815	"scaffold"	"Fixed-2. MACCS"	"mw_size8000_desc"	"   XGBoost"	"RMSE"	"MolWt"	8000
17.0394992832186	0.392889536207288	"scaffold"	"Fixed-3. AtomPairs"	"mw_size8000_desc"	"   XGBoost"	"RMSE"	"MolWt"	8000
1.93531255903137	0.981358632976804	"scaffold"	"Learned-1. SMILES"	"mw_size8000_desc"	"  RNN"	"RMSE"	"MolWt"	8000
26.1759640753325	0.852719306276555	"scaffold"	"Learned-2. Graph"	"mw_size8000_desc"	"GCN"	"RMSE"	"MolWt"	8000
26.5304773428106	1.56630715350576	"scaffold"	"Learned-2. Graph"	"mw_size8000_desc"	"GIN"	"RMSE"	"MolWt"	8000
29.3653019586574	6.73657718197018	"scaffold"	"Learned-2. Graph"	"mw_size8000_desc"	"GROVER"	"RMSE"	"MolWt"	8000
224.378405566414	1.9642270355117	"scaffold"	"Learned-1. SMILES"	"mw_size8000_desc"	" MolBERT"	"RMSE"	"MolWt"	8000
22.8528582483905	0.615637949846863	"scaffold"	"Fixed-1. MorganBits"	"mw_size10000_desc"	"   RF"	"RMSE"	"MolWt"	10000
20.9315279174661	0.57195498335532	"scaffold"	"Fixed-2. MACCS"	"mw_size10000_desc"	"   RF"	"RMSE"	"MolWt"	10000
17.8296652415044	0.423916932632095	"scaffold"	"Fixed-3. AtomPairs"	"mw_size10000_desc"	"   RF"	"RMSE"	"MolWt"	10000
