"split_type"	"mol_rep"	"mol_prop"	"model_name"	"mean_metric_score.AUROC"	"std_metric_score.AUROC"	"mean_metric_score.AUPRC"	"std_metric_score.AUPRC"	"mean_metric_score.Precision_PPV"	"std_metric_score.Precision_PPV"	"mean_metric_score.Precision_NPV"	"std_metric_score.Precision_NPV"
"Random"	"4. AtomPairs"	" CYP2D6"	"SVM"	0.601925839049879	0.36755588213971	0.157303231872855	0.167401064341417	0.03804406155247	0.0735482693550739	0.989005770891268	0.0060125352511831
"Random"	"1. MorganBits"	" CYP2D6"	"XGBoost"	0.549682912935614	0.357951063468286	0.134195601561939	0.155235307359918	0.0657805591150521	0.189990522805998	0.985048654246798	0.0246238772121011
"Random"	"2. MorganCounts"	" CYP2D6"	"XGBoost"	0.520952084176058	0.349223613639383	0.128386764254079	0.191196362587022	0.0668602811494968	0.191694432019705	0.97882678202495	0.0398532415540004
"Random"	"3. MACCS"	" CYP2D6"	"XGBoost"	0.598666210214587	0.39773474664572	0.160558424185963	0.226451966513364	0.0585179302451023	0.107725116087058	0.979921199073866	0.0363582224169834
"Random"	"0. RDKit Descriptors"	" CYP2D6"	"XGBoost"	0.579376909385362	0.372324360495747	0.0810714945202251	0.117797721008502	0.0217133268749191	0.0333811680755997	0.98684799782264	0.0092673652570207
"Random"	"5. PhysChem Descriptors"	" CYP2D6"	"XGBoost"	0.479041147966307	0.368478355698331	0.082532580761366	0.200418322688012	0.0129898196112809	0.0244842479144267	0.977827009900104	0.020712308397731
"Random"	"4. AtomPairs"	" CYP2D6"	"XGBoost"	0.580451029603769	0.3800975514128	0.11016313568589	0.121645255351074	0.0352328321322983	0.0544604703020998	0.985090115699341	0.0154997725856528
"Random"	"1. MorganBits"	" CYP3A4"	"RF"	0.919130946643449	0.0740452713729681	0.663588536593076	0.189033518515509	0.50151712119232	0.277145335207368	0.993723472444414	0.0025720346848525
"Random"	"2. MorganCounts"	" CYP3A4"	"RF"	0.918299210397396	0.0663814247056641	0.667162421866007	0.184655784533142	0.472319004194478	0.278597798221775	0.994019552633396	0.0026962287031637
"Random"	"3. MACCS"	" CYP3A4"	"RF"	0.904802963758366	0.0808169222241113	0.535961905721361	0.174715841560524	0.379458796130722	0.163190490838374	0.99391701384585	0.002752157744098
"Random"	"0. RDKit Descriptors"	" CYP3A4"	"RF"	0.925294363856375	0.0756850457656884	0.624996447164811	0.179157054471697	0.397065962725524	0.233552340291422	0.994222728525159	0.0023529729347801
"Random"	"5. PhysChem Descriptors"	" CYP3A4"	"RF"	0.883290046480826	0.0649325720366022	0.426955973422365	0.153793048615154	0.169779288143554	0.129021274115045	0.993151142566218	0.0023112136766082
"Random"	"4. AtomPairs"	" CYP3A4"	"RF"	0.936431510198044	0.0609453988789592	0.636512220596319	0.182028994173901	0.340915193948498	0.226605180608644	0.99446060610022	0.0024902918247274
"Random"	"1. MorganBits"	" CYP3A4"	"SVM"	0.912702449408844	0.0762288386881544	0.635224445878906	0.173544538635429	0.350445610143699	0.225232688227185	0.993941356673786	0.0026239425875276
"Random"	"2. MorganCounts"	" CYP3A4"	"SVM"	0.903570410357943	0.0736266925429963	0.605827032875054	0.184634849707139	0.298187554979661	0.196951179228585	0.993871243553269	0.0024624456332062
"Random"	"3. MACCS"	" CYP3A4"	"SVM"	0.872382266428698	0.0966780590833597	0.41472360228953	0.202219531135659	0.17525589483591	0.1283105119471	0.992711222608809	0.0030507221498486
"Random"	"0. RDKit Descriptors"	" CYP3A4"	"SVM"	0.86067768039662	0.0795081417030959	0.394124166790654	0.215927349384865	0.227812161488338	0.166524904629256	0.992205165059027	0.0031597642828934
"Random"	"5. PhysChem Descriptors"	" CYP3A4"	"SVM"	0.623974970201664	0.118633754759904	0.065067882301767	0.0489835117512041	0.0609906277542206	0.0460826036018495	0.981892492793242	0.0189522933550396
"Random"	"4. AtomPairs"	" CYP3A4"	"SVM"	0.898686945238023	0.0818990928754462	0.535270665745224	0.178206500391557	0.359678910014839	0.204706876398596	0.993782599533328	0.0023619922301308
"Random"	"1. MorganBits"	" CYP3A4"	"XGBoost"	0.871422952411175	0.0795504225417703	0.530284579125821	0.166215822492331	0.381510143310053	0.296168063567517	0.992104276333721	0.0038239059794217
"Random"	"2. MorganCounts"	" CYP3A4"	"XGBoost"	0.850568294213559	0.0810898446441278	0.504624229900717	0.199296378349132	0.447161992959003	0.336750137106177	0.991212547678857	0.0038921090466739
"Random"	"3. MACCS"	" CYP3A4"	"XGBoost"	0.875065737771116	0.094693122046395	0.512725462113315	0.165808658167566	0.285532948341809	0.189429119278114	0.993242823935862	0.0031426006471478
"Random"	"0. RDKit Descriptors"	" CYP3A4"	"XGBoost"	0.87164317478842	0.091161009806735	0.448750162507386	0.194421090751413	0.35250372559525	0.262655434272027	0.992206846867204	0.0032896137574713
"Random"	"5. PhysChem Descriptors"	" CYP3A4"	"XGBoost"	0.843919679343172	0.071522976268337	0.333581712935274	0.159147665259388	0.142214209618728	0.111157939633075	0.99179575639883	0.0032165243068869
"Random"	"4. AtomPairs"	" CYP3A4"	"XGBoost"	0.82057824818571	0.101982448868883	0.439819141584311	0.177849286718555	0.358329263311517	0.250135441826396	0.990919873728366	0.0032889730307744
"Random"	"1. MorganBits"	" MOR"	"RF"	0.937256326065109	0.0122380774518496	0.883591293351154	0.0265927401606445	0.735854700294759	0.0632118416214009	0.941208858806779	0.0178425823011754
"Random"	"2. MorganCounts"	" MOR"	"RF"	0.939727738652746	0.012440437673435	0.886525331374456	0.0275663972792512	0.751062195347334	0.0735930728379819	0.938335921922475	0.0191567261787021
"Random"	"3. MACCS"	" MOR"	"RF"	0.912854685297275	0.0176024659430556	0.826505229888741	0.0385750005519471	0.717243995268226	0.0693193541432579	0.925255487284219	0.0191993165160077
"Random"	"0. RDKit Descriptors"	" MOR"	"RF"	0.923318541707936	0.0150458269899846	0.85557996902949	0.0344654800580819	0.734005311630599	0.0560999320075959	0.932017604664348	0.0170166157995245
"Random"	"5. PhysChem Descriptors"	" MOR"	"RF"	0.859405810422034	0.0232912285051768	0.756805234242658	0.0486314104395422	0.655555322719444	0.0745479288369182	0.893224605276247	0.0237325497856961
"Random"	"4. AtomPairs"	" MOR"	"RF"	0.936528520728466	0.0112831319796585	0.880448618177642	0.0271922504320662	0.74336683801833	0.0592588415446494	0.938655257586207	0.017645426067419
"Random"	"1. MorganBits"	" MOR"	"SVM"	0.91204004018514	0.0129739274398246	0.84181052555975	0.0329300843863332	0.692866684826944	0.0664226929512153	0.928692688432358	0.0184542539917526
"Random"	"2. MorganCounts"	" MOR"	"SVM"	0.907254775555044	0.0124222147648783	0.828643072114433	0.0325696560041884	0.70261807103258	0.0562231193787649	0.920401153300394	0.0175831430134105
"Random"	"3. MACCS"	" MOR"	"SVM"	0.830494809171447	0.0214548286312852	0.697418051622805	0.0474333828445917	0.603082159573974	0.055975247044741	0.885554154758179	0.021821441091804
"Random"	"0. RDKit Descriptors"	" MOR"	"SVM"	0.871594851902685	0.0181932280153428	0.749612883318531	0.0500448762756863	0.643016405312026	0.0583074157329913	0.902306368872858	0.0232348512647938
"Random"	"5. PhysChem Descriptors"	" MOR"	"SVM"	0.724851012553872	0.0399161415287989	0.487977520195916	0.0624859940595327	0.489446168897351	0.0689309321941564	0.837876311701092	0.0242952038228289
"Random"	"4. AtomPairs"	" MOR"	"SVM"	0.877390616045767	0.0201626165274086	0.786631979973002	0.0363417302605079	0.666423371282924	0.0662234719437016	0.907041166276356	0.0217930189836911
"Random"	"1. MorganBits"	" MOR"	"XGBoost"	0.91529956790138	0.0163799695153038	0.846226862633712	0.0341501634865862	0.679426966501307	0.0443091739345842	0.937926458613042	0.0192544634707713
"Random"	"2. MorganCounts"	" MOR"	"XGBoost"	0.917552802098598	0.0172974323879626	0.85022805183485	0.0334822963532854	0.708268902206094	0.0569225515988062	0.931013984211977	0.0188247219209674
"Random"	"3. MACCS"	" MOR"	"XGBoost"	0.880913085093943	0.0166832759030661	0.782196065468401	0.0389514895479301	0.646450322304257	0.0549550269645047	0.914840393291808	0.0186725890043851
"Random"	"0. RDKit Descriptors"	" MOR"	"XGBoost"	0.907619852202125	0.0170072999231003	0.828668634763664	0.039289929395591	0.683916430880111	0.0603669371962546	0.928385521353874	0.0184883359562753
"Random"	"5. PhysChem Descriptors"	" MOR"	"XGBoost"	0.808967568800581	0.0224671925932132	0.670691911820685	0.0486904775507295	0.597582290536358	0.062988257195585	0.870203683467114	0.0280410733324099
"Random"	"4. AtomPairs"	" MOR"	"XGBoost"	0.917758848735682	0.0146956952016527	0.849039230370289	0.0310408443785397	0.695309030991517	0.0592979253170856	0.930637901048325	0.0170317716162673
"Random"	"1. MorganBits"	"DOR"	"RF"	0.916605244644048	0.0203186849559147	0.779774734110161	0.0462296047454322	0.640120465565521	0.0697483542429131	0.946554592822622	0.0181091507346615
"Random"	"2. MorganCounts"	"DOR"	"RF"	0.920023460196096	0.0203754690443196	0.800976764544533	0.0403087367485969	0.621213006009767	0.0785348286754327	0.951637523741393	0.017830594592512
"Random"	"3. MACCS"	"DOR"	"RF"	0.880736967921385	0.02315427937812	0.693650839770848	0.0578071677282751	0.546280971090493	0.0588056724574265	0.943524742985197	0.0182148004454398
"Random"	"0. RDKit Descriptors"	"DOR"	"RF"	0.901981056301609	0.0190294335122232	0.748313052295135	0.0482698606387101	0.597249351361882	0.0750555035495207	0.943611892106492	0.0226488410031267
"Random"	"5. PhysChem Descriptors"	"DOR"	"RF"	0.818822039245027	0.0284307486567468	0.624763538673291	0.0617624768640381	0.501028357545279	0.0713165664322202	0.907269497067399	0.0229369635818989
"Random"	"4. AtomPairs"	"DOR"	"RF"	0.911765980062906	0.021215192488917	0.783465756731627	0.0423906512547228	0.63994699312685	0.0703405863282146	0.943422294686392	0.0184102671667663
"Random"	"1. MorganBits"	"DOR"	"SVM"	0.896478595355652	0.0206629170637436	0.73533604139479	0.0474032120824382	0.579607557211872	0.0566349677145676	0.950348221490254	0.0152475834897337
"Random"	"2. MorganCounts"	"DOR"	"SVM"	0.883055277006692	0.0226061993230175	0.695618017168216	0.0563554092614375	0.555327085966288	0.0598653739951109	0.941992574976111	0.0176153913686123
"Random"	"3. MACCS"	"DOR"	"SVM"	0.821987336741269	0.0262215436659287	0.541622350085744	0.0562965992542549	0.456203179040611	0.0526693423663745	0.924876461874784	0.0186954686049129
"Random"	"0. RDKit Descriptors"	"DOR"	"SVM"	0.865570312767143	0.0257820661724634	0.656043415666444	0.0526215852434002	0.528837924564082	0.0745927650636242	0.931342946557377	0.0235288284875948
"Random"	"5. PhysChem Descriptors"	"DOR"	"SVM"	0.621310001317752	0.0349407217733758	0.335845740509843	0.058939862944979	0.3680250161023	0.0691496977053235	0.836565579641508	0.0305901684469183
"Random"	"4. AtomPairs"	"DOR"	"SVM"	0.864351354318578	0.0253732882676199	0.656892167576736	0.0502354036184731	0.548588951430726	0.0764253641835385	0.929912852492086	0.023907322506833
"Random"	"1. MorganBits"	"DOR"	"XGBoost"	0.903457666609687	0.0233214588093282	0.757673280542699	0.0466045532777661	0.61174777001902	0.0674686886545945	0.943253481049521	0.0216435264938539
"Random"	"2. MorganCounts"	"DOR"	"XGBoost"	0.902119866074469	0.0254128255772212	0.758426552221859	0.0468555261882653	0.613529655368795	0.0747719609272026	0.939735024324921	0.0239941306913986
"Random"	"3. MACCS"	"DOR"	"XGBoost"	0.869109566196396	0.0266995907167416	0.647841937258982	0.058746192709369	0.525370164695426	0.0642119629722438	0.937694909148177	0.0193930428261252
"Random"	"0. RDKit Descriptors"	"DOR"	"XGBoost"	0.890335673703713	0.0255474490026395	0.719491952319608	0.0513352248447667	0.578778465560593	0.0702649078581069	0.939707869950342	0.0224365240110137
"Random"	"5. PhysChem Descriptors"	"DOR"	"XGBoost"	0.777099626447229	0.0328375431037387	0.546222645068262	0.0653745782463138	0.469282755214936	0.0811641708326121	0.889323682738425	0.0208773775913717
"Random"	"4. AtomPairs"	"DOR"	"XGBoost"	0.90438006370878	0.0226182557815498	0.758896507501779	0.0462485083738432	0.597512103648416	0.0846479809385396	0.945405249106274	0.0222057672359234
"Random"	"1. MorganBits"	"KOR"	"RF"	0.930917209444336	0.0149156922142563	0.86218249907197	0.0290593669551395	0.715047659329831	0.0640476816110043	0.949790975039184	0.0124431424042581
"Random"	"2. MorganCounts"	"KOR"	"RF"	0.933851769878203	0.01491935284213	0.867173335735125	0.0301951086719675	0.732054395577259	0.0661226085317777	0.947672949793116	0.0100148265751736
"Random"	"3. MACCS"	"KOR"	"RF"	0.913150553304845	0.0209473201206283	0.830732920960693	0.0375608754583391	0.710255824033741	0.0645062580610712	0.93326174691439	0.0172965409701247
"Random"	"0. RDKit Descriptors"	"KOR"	"RF"	0.92573383400328	0.0176427104307137	0.85210526521532	0.0400936914193016	0.727478550252865	0.0634571060095515	0.937000079971471	0.017209685332294
"Random"	"5. PhysChem Descriptors"	"KOR"	"RF"	0.881875214145324	0.0239040750158146	0.7854449017823	0.0453478322108166	0.649530183391964	0.0655137276479636	0.91359304586413	0.0224138207178378
"Random"	"4. AtomPairs"	"KOR"	"RF"	0.92949096479848	0.0175355263573664	0.863512654650565	0.0370895792535519	0.725613810795994	0.0728777892617471	0.943568824530967	0.0096310487582341
"Random"	"1. MorganBits"	"KOR"	"SVM"	0.906402894105574	0.017083059369536	0.799634574986309	0.0382799217149637	0.681432196106768	0.0514314423561665	0.932754534334707	0.019514458568528
"Random"	"2. MorganCounts"	"KOR"	"SVM"	0.907210491348198	0.0181347163282895	0.799447574301222	0.0460402758283538	0.697581351934713	0.0486659026049897	0.92897933813857	0.0181615933993228
"Random"	"3. MACCS"	"KOR"	"SVM"	0.853270656639662	0.0218061286751672	0.702235386706089	0.0491870199927232	0.602957755574756	0.052001715299341	0.914269915660556	0.0162699593371138
"Random"	"0. RDKit Descriptors"	"KOR"	"SVM"	0.868019337124983	0.0265336658908604	0.729273553329155	0.0615225088929389	0.601153888147624	0.0534369799186522	0.92019567338999	0.0207037707929199
"Random"	"5. PhysChem Descriptors"	"KOR"	"SVM"	0.737480077706793	0.0388441573487613	0.508804289821903	0.0548693651601228	0.508825282128882	0.056988983276707	0.842536419737373	0.0257587445734589
"Random"	"4. AtomPairs"	"KOR"	"SVM"	0.888304738140096	0.0206105455391561	0.754829656989267	0.0490430501188171	0.648581946299989	0.0697051010287148	0.92286235634358	0.0175121507830462
"Random"	"1. MorganBits"	"KOR"	"XGBoost"	0.912975566226991	0.0215526583026348	0.820066089579238	0.0434784473008222	0.688940943202393	0.0672998012966029	0.93882458969496	0.0169235422085592
"Random"	"2. MorganCounts"	"KOR"	"XGBoost"	0.914238692613857	0.0206840887416111	0.823461126907105	0.0420465722722203	0.686210115513347	0.0721194101874787	0.942988317584911	0.0163299754917976
"Random"	"3. MACCS"	"KOR"	"XGBoost"	0.887687826398815	0.0225920755349279	0.767896011012846	0.0478649961226418	0.642872124068847	0.0594570602208055	0.929839064435033	0.0150683262239377
"Random"	"0. RDKit Descriptors"	"KOR"	"XGBoost"	0.906487284785504	0.0208456789543746	0.810414903750818	0.0397261750601672	0.681213426800144	0.059251137339758	0.932434936266352	0.0199098899006305
"Random"	"5. PhysChem Descriptors"	"KOR"	"XGBoost"	0.835669832090916	0.0332034735353993	0.710924680063804	0.0600169941046578	0.602486652414987	0.071089384743909	0.884633081396453	0.026911656524844
"Random"	"4. AtomPairs"	"KOR"	"XGBoost"	0.917518264265899	0.0191627363178011	0.831476215816013	0.0414044413572626	0.703186165068323	0.0814061200864935	0.939343033837122	0.0203905457441959
