"fold"	"D_statistic"	"p_value"	"split_type"	"mol_prop"	"group"
0	0.03352544584602	0.998101808726613	"Random"	" BACE"	"Training vs Test"
1	0.0153762505437146	1	"Random"	" BACE"	"Training vs Test"
2	0.00390387124836884	1	"Random"	" BACE"	"Training vs Test"
3	0.0458568943018704	0.938958016882861	"Random"	" BACE"	"Training vs Test"
4	0.0981187472814267	0.148475204418646	"Random"	" BACE"	"Training vs Test"
5	0.117888212266203	0.0468761463622558	"Random"	" BACE"	"Training vs Test"
6	0.0705524140930839	0.512200045683828	"Random"	" BACE"	"Training vs Test"
7	0.0828838625489343	0.311621684465228	"Random"	" BACE"	"Training vs Test"
8	0.00102218355806874	1	"Random"	" BACE"	"Training vs Test"
9	0.00264245324053938	1	"Random"	" BACE"	"Training vs Test"
10	0.0179208351457155	0.999999999994679	"Random"	" BACE"	"Training vs Test"
11	0.0137886037407568	1	"Random"	" BACE"	"Training vs Test"
12	0.0117333623314485	1	"Random"	" BACE"	"Training vs Test"
13	0.0191713788603741	0.999999999819744	"Random"	" BACE"	"Training vs Test"
14	0.0293932144410613	0.999812444982704	"Random"	" BACE"	"Training vs Test"
15	0.0117007394519356	1	"Random"	" BACE"	"Training vs Test"
16	0.0322966507177034	0.998950885985104	"Random"	" BACE"	"Training vs Test"
17	0.0195411048281862	0.999999999551012	"Random"	" BACE"	"Training vs Test"
18	0.0252936059156155	0.999994641899003	"Random"	" BACE"	"Training vs Test"
19	0.0450630709003915	0.946770695366289	"Random"	" BACE"	"Training vs Test"
20	0.0166920400173989	0.999999999999926	"Random"	" BACE"	"Training vs Test"
21	0.00145715528490646	1	"Random"	" BACE"	"Training vs Test"
22	0.023640713353632	0.999999274206728	"Random"	" BACE"	"Training vs Test"
23	0.0232709873858199	0.999999563204113	"Random"	" BACE"	"Training vs Test"
24	0.012592431491953	1	"Random"	" BACE"	"Training vs Test"
25	0.0466833405828621	0.930162926517203	"Random"	" BACE"	"Training vs Test"
26	0.0137886037407568	1	"Random"	" BACE"	"Training vs Test"
27	0.0219878207916485	0.999999939073478	"Random"	" BACE"	"Training vs Test"
28	0.00717703349282295	1	"Random"	" BACE"	"Training vs Test"
29	0.0364615050021749	0.993869167864114	"Random"	" BACE"	"Training vs Test"
0	0.118714658547194	0.0444649299562099	"Scaffold"	" BACE"	"Training vs Test"
1	0.0973249238799478	0.15482018755466	"Scaffold"	" BACE"	"Training vs Test"
2	0.137168334058286	0.012421511649353	"Scaffold"	" BACE"	"Training vs Test"
3	0.120769899956503	0.038930369258692	"Scaffold"	" BACE"	"Training vs Test"
4	0.0207590256633319	0.999999993551748	"Scaffold"	" BACE"	"Training vs Test"
5	0.158220965637234	0.00231617811671669	"Scaffold"	" BACE"	"Training vs Test"
6	0.0388755980861244	0.986852843441918	"Scaffold"	" BACE"	"Training vs Test"
7	0.172607655502392	0.000640501539368232	"Scaffold"	" BACE"	"Training vs Test"
8	0.165137016093954	0.00126609459012117	"Scaffold"	" BACE"	"Training vs Test"
9	0.0661157024793389	0.596467113902988	"Scaffold"	" BACE"	"Training vs Test"
10	0.223183993040452	2.87486280725613e-06	"Scaffold"	" BACE"	"Training vs Test"
11	0.0775554588951718	0.391030277488791	"Scaffold"	" BACE"	"Training vs Test"
12	0.0232709873858199	0.999999563204113	"Scaffold"	" BACE"	"Training vs Test"
13	0.168442801217921	0.000939991363466341	"Scaffold"	" BACE"	"Training vs Test"
14	0.0359395389299695	0.994913005933054	"Scaffold"	" BACE"	"Training vs Test"
15	0.257731622444541	3.23504156796162e-08	"Scaffold"	" BACE"	"Training vs Test"
16	0.0389082209656373	0.986730083356163	"Scaffold"	" BACE"	"Training vs Test"
17	0.0315354501957373	0.999299627516409	"Scaffold"	" BACE"	"Training vs Test"
18	0.0104828186167899	1	"Scaffold"	" BACE"	"Training vs Test"
19	0.125663331883428	0.0281091897625927	"Scaffold"	" BACE"	"Training vs Test"
20	0.126979121357112	0.0256955610033361	"Scaffold"	" BACE"	"Training vs Test"
21	0.00221835580687254	1	"Scaffold"	" BACE"	"Training vs Test"
22	0.0565680730752501	0.780539627391795	"Scaffold"	" BACE"	"Training vs Test"
23	0.0619508481948673	0.67790043027847	"Scaffold"	" BACE"	"Training vs Test"
24	0.0661157024793389	0.596467113902988	"Scaffold"	" BACE"	"Training vs Test"
25	0.0495867768595041	0.894112674245074	"Scaffold"	" BACE"	"Training vs Test"
26	0.0504132231404959	0.882472789740137	"Scaffold"	" BACE"	"Training vs Test"
27	0.0853958242714223	0.278328387501298	"Scaffold"	" BACE"	"Training vs Test"
28	0.0865811222270553	0.263498651885543	"Scaffold"	" BACE"	"Training vs Test"
29	0.0331557198782079	0.9984004923692	"Scaffold"	" BACE"	"Training vs Test"
0	0.0226995468804461	0.999999999999762	"Random"	" BACE"	" Validation vs Test"
1	0.102213314743813	0.407246747500562	"Random"	" BACE"	" Validation vs Test"
2	0.00361624259323809	1	"Random"	" BACE"	" Validation vs Test"
3	0.0557249912861624	0.972738606212152	"Random"	" BACE"	" Validation vs Test"
4	0.108966538863716	0.329490804445919	"Random"	" BACE"	" Validation vs Test"
5	0.0823893342628094	0.682667542244513	"Random"	" BACE"	" Validation vs Test"
6	0.0555942837225514	0.973340950360728	"Random"	" BACE"	" Validation vs Test"
7	0.0886197281282677	0.591471786759393	"Random"	" BACE"	" Validation vs Test"
8	0.0300627396305333	0.999999857101957	"Random"	" BACE"	" Validation vs Test"
9	0.0829993028929941	0.673735006154869	"Random"	" BACE"	" Validation vs Test"
10	0.0500174276751482	0.991430224493033	"Random"	" BACE"	" Validation vs Test"
11	0.0169048448936912	1	"Random"	" BACE"	" Validation vs Test"
12	0.0101516207737888	1	"Random"	" BACE"	" Validation vs Test"
13	0.0494510282328337	0.992539327348222	"Random"	" BACE"	" Validation vs Test"
14	0.0558121296619031	0.972332080977285	"Random"	" BACE"	" Validation vs Test"
15	0.0763332171488324	0.769447246893376	"Random"	" BACE"	" Validation vs Test"
16	0.0431334959916347	0.998946080295249	"Random"	" BACE"	" Validation vs Test"
17	0.00291913558731262	1	"Random"	" BACE"	" Validation vs Test"
18	0.0227431160683165	0.999999999999732	"Random"	" BACE"	" Validation vs Test"
19	0.00383408853258978	1	"Random"	" BACE"	" Validation vs Test"
20	0.0295834785639595	0.99999991939289	"Random"	" BACE"	" Validation vs Test"
21	0.0499302892994075	0.991608305651066	"Random"	" BACE"	" Validation vs Test"
22	0.0359881491808992	0.999972335197518	"Random"	" BACE"	" Validation vs Test"
23	0.0163820146392471	1	"Random"	" BACE"	" Validation vs Test"
24	0.0626524921575461	0.927468573742806	"Random"	" BACE"	" Validation vs Test"
25	0.049102474729871	0.993166547917157	"Random"	" BACE"	" Validation vs Test"
26	0.0169048448936912	1	"Random"	" BACE"	" Validation vs Test"
27	0.049233182293482	0.99293614313037	"Random"	" BACE"	" Validation vs Test"
28	0.0360752875566399	0.999970675637496	"Random"	" BACE"	" Validation vs Test"
29	0.0561606831648658	0.970666035452852	"Random"	" BACE"	" Validation vs Test"
0	0.118714658547194	0.0444649299562099	"Scaffold"	" BACE"	" Validation vs Test"
1	0.0973249238799478	0.15482018755466	"Scaffold"	" BACE"	" Validation vs Test"
2	0.137168334058286	0.012421511649353	"Scaffold"	" BACE"	" Validation vs Test"
3	0.120769899956503	0.038930369258692	"Scaffold"	" BACE"	" Validation vs Test"
4	0.0207590256633319	0.999999993551748	"Scaffold"	" BACE"	" Validation vs Test"
5	0.158220965637234	0.00231617811671669	"Scaffold"	" BACE"	" Validation vs Test"
6	0.0388755980861244	0.986852843441918	"Scaffold"	" BACE"	" Validation vs Test"
7	0.172607655502392	0.000640501539368232	"Scaffold"	" BACE"	" Validation vs Test"
8	0.165137016093954	0.00126609459012117	"Scaffold"	" BACE"	" Validation vs Test"
9	0.0661157024793389	0.596467113902988	"Scaffold"	" BACE"	" Validation vs Test"
10	0.223183993040452	2.87486280725613e-06	"Scaffold"	" BACE"	" Validation vs Test"
11	0.0775554588951718	0.391030277488791	"Scaffold"	" BACE"	" Validation vs Test"
12	0.0232709873858199	0.999999563204113	"Scaffold"	" BACE"	" Validation vs Test"
13	0.168442801217921	0.000939991363466341	"Scaffold"	" BACE"	" Validation vs Test"
14	0.0359395389299695	0.994913005933054	"Scaffold"	" BACE"	" Validation vs Test"
15	0.257731622444541	3.23504156796162e-08	"Scaffold"	" BACE"	" Validation vs Test"
16	0.0389082209656373	0.986730083356163	"Scaffold"	" BACE"	" Validation vs Test"
17	0.0315354501957373	0.999299627516409	"Scaffold"	" BACE"	" Validation vs Test"
18	0.0104828186167899	1	"Scaffold"	" BACE"	" Validation vs Test"
19	0.125663331883428	0.0281091897625927	"Scaffold"	" BACE"	" Validation vs Test"
20	0.126979121357112	0.0256955610033361	"Scaffold"	" BACE"	" Validation vs Test"
21	0.00221835580687254	1	"Scaffold"	" BACE"	" Validation vs Test"
22	0.0565680730752501	0.780539627391795	"Scaffold"	" BACE"	" Validation vs Test"
23	0.0619508481948673	0.67790043027847	"Scaffold"	" BACE"	" Validation vs Test"
24	0.0661157024793389	0.596467113902988	"Scaffold"	" BACE"	" Validation vs Test"
25	0.0495867768595041	0.894112674245074	"Scaffold"	" BACE"	" Validation vs Test"
26	0.0504132231404959	0.882472789740137	"Scaffold"	" BACE"	" Validation vs Test"
27	0.0853958242714223	0.278328387501298	"Scaffold"	" BACE"	" Validation vs Test"
28	0.0865811222270553	0.263498651885543	"Scaffold"	" BACE"	" Validation vs Test"
29	0.0331557198782079	0.9984004923692	"Scaffold"	" BACE"	" Validation vs Test"
0	0.0108258989655739	1	"Random"	" BACE"	" Training vs Validation"
1	0.0868370642000985	0.263478908908012	"Random"	" BACE"	" Training vs Validation"
2	0.00752011384160693	1	"Random"	" BACE"	" Training vs Validation"
3	0.00986809698429203	1	"Random"	" BACE"	" Training vs Validation"
4	0.0108477915822889	1	"Random"	" BACE"	" Training vs Validation"
5	0.0354988780033933	0.995852068120926	"Random"	" BACE"	" Training vs Validation"
6	0.0149581303705326	1	"Random"	" BACE"	" Training vs Validation"
7	0.00573586557933336	1	"Random"	" BACE"	" Training vs Validation"
8	0.0290405560724646	0.999862041510067	"Random"	" BACE"	" Training vs Validation"
9	0.0803568496524547	0.351312073200052	"Random"	" BACE"	" Training vs Validation"
10	0.0679382628208637	0.565157208831661	"Random"	" BACE"	" Training vs Validation"
11	0.030693448634448	0.999591043517308	"Random"	" BACE"	" Training vs Validation"
12	0.00158174155765967	1	"Random"	" BACE"	" Training vs Validation"
13	0.0686224070932078	0.552146237166979	"Random"	" BACE"	" Training vs Validation"
14	0.0264189152208418	0.999984331937211	"Random"	" BACE"	" Training vs Validation"
15	0.0646324776968967	0.62907990144031	"Random"	" BACE"	" Training vs Validation"
16	0.0108368452739314	1	"Random"	" BACE"	" Training vs Validation"
17	0.0166219692408735	0.999999999999953	"Random"	" BACE"	" Training vs Validation"
18	0.00255048984729901	1	"Random"	" BACE"	" Training vs Validation"
19	0.0488971594329812	0.905245580632543	"Random"	" BACE"	" Training vs Validation"
20	0.0462755185813584	0.936020900649011	"Random"	" BACE"	" Training vs Validation"
21	0.051387444584314	0.870313942582297	"Random"	" BACE"	" Training vs Validation"
22	0.0123474358272672	1	"Random"	" BACE"	" Training vs Validation"
23	0.039653002025067	0.984202358413893	"Random"	" BACE"	" Training vs Validation"
24	0.0752449236494992	0.432784982968069	"Random"	" BACE"	" Training vs Validation"
25	0.00241913414700891	1	"Random"	" BACE"	" Training vs Validation"
26	0.030693448634448	0.999591043517308	"Random"	" BACE"	" Training vs Validation"
27	0.0272453615018335	0.999966635670601	"Random"	" BACE"	" Training vs Validation"
28	0.028898254063817	0.999875502627251	"Random"	" BACE"	" Training vs Validation"
29	0.0926221881670407	0.19964312255506	"Random"	" BACE"	" Training vs Validation"
0	0.118714658547194	0.0444649299562099	"Scaffold"	" BACE"	" Training vs Validation"
1	0.0973249238799478	0.15482018755466	"Scaffold"	" BACE"	" Training vs Validation"
2	0.137168334058286	0.012421511649353	"Scaffold"	" BACE"	" Training vs Validation"
3	0.120769899956503	0.038930369258692	"Scaffold"	" BACE"	" Training vs Validation"
4	0.0207590256633319	0.999999993551748	"Scaffold"	" BACE"	" Training vs Validation"
5	0.158220965637234	0.00231617811671669	"Scaffold"	" BACE"	" Training vs Validation"
6	0.0388755980861244	0.986852843441918	"Scaffold"	" BACE"	" Training vs Validation"
7	0.172607655502392	0.000640501539368232	"Scaffold"	" BACE"	" Training vs Validation"
8	0.165137016093954	0.00126609459012117	"Scaffold"	" BACE"	" Training vs Validation"
9	0.0661157024793389	0.596467113902988	"Scaffold"	" BACE"	" Training vs Validation"
10	0.223183993040452	2.87486280725613e-06	"Scaffold"	" BACE"	" Training vs Validation"
11	0.0775554588951718	0.391030277488791	"Scaffold"	" BACE"	" Training vs Validation"
12	0.0232709873858199	0.999999563204113	"Scaffold"	" BACE"	" Training vs Validation"
13	0.168442801217921	0.000939991363466341	"Scaffold"	" BACE"	" Training vs Validation"
14	0.0359395389299695	0.994913005933054	"Scaffold"	" BACE"	" Training vs Validation"
15	0.257731622444541	3.23504156796162e-08	"Scaffold"	" BACE"	" Training vs Validation"
16	0.0389082209656373	0.986730083356163	"Scaffold"	" BACE"	" Training vs Validation"
17	0.0315354501957373	0.999299627516409	"Scaffold"	" BACE"	" Training vs Validation"
18	0.0104828186167899	1	"Scaffold"	" BACE"	" Training vs Validation"
19	0.125663331883428	0.0281091897625927	"Scaffold"	" BACE"	" Training vs Validation"
20	0.126979121357112	0.0256955610033361	"Scaffold"	" BACE"	" Training vs Validation"
21	0.00221835580687254	1	"Scaffold"	" BACE"	" Training vs Validation"
22	0.0565680730752501	0.780539627391795	"Scaffold"	" BACE"	" Training vs Validation"
23	0.0619508481948673	0.67790043027847	"Scaffold"	" BACE"	" Training vs Validation"
24	0.0661157024793389	0.596467113902988	"Scaffold"	" BACE"	" Training vs Validation"
25	0.0495867768595041	0.894112674245074	"Scaffold"	" BACE"	" Training vs Validation"
26	0.0504132231404959	0.882472789740137	"Scaffold"	" BACE"	" Training vs Validation"
27	0.0853958242714223	0.278328387501298	"Scaffold"	" BACE"	" Training vs Validation"
28	0.0865811222270553	0.263498651885543	"Scaffold"	" BACE"	" Training vs Validation"
29	0.0331557198782079	0.9984004923692	"Scaffold"	" BACE"	" Training vs Validation"
0	0.047330520190909	0.81134515809178	"Random"	" BBBP"	"Training vs Test"
1	0.0565213209747418	0.608531429818001	"Random"	" BBBP"	"Training vs Test"
2	0.00782330099421744	1	"Random"	" BBBP"	"Training vs Test"
3	0.0405891970522114	0.926233779565755	"Random"	" BBBP"	"Training vs Test"
4	0.0868707998220748	0.129533553966775	"Random"	" BBBP"	"Training vs Test"
5	0.041526911193662	0.913298652363032	"Random"	" BBBP"	"Training vs Test"
6	0.0127252617785312	1	"Random"	" BBBP"	"Training vs Test"
7	0.038461307269689	0.951326718170119	"Random"	" BBBP"	"Training vs Test"
8	0.0543934311922194	0.656775767651023	"Random"	" BBBP"	"Training vs Test"
9	0.00843341628496893	1	"Random"	" BBBP"	"Training vs Test"
10	0.081968839037761	0.174806829402662	"Random"	" BBBP"	"Training vs Test"
11	0.0366249504093483	0.968143109344136	"Random"	" BBBP"	"Training vs Test"
12	0.041526911193662	0.913298652363032	"Random"	" BBBP"	"Training vs Test"
13	0.0102757841333959	1	"Random"	" BBBP"	"Training vs Test"
14	0.0366249504093483	0.968143109344136	"Random"	" BBBP"	"Training vs Test"
15	0.0124006684218752	1	"Random"	" BBBP"	"Training vs Test"
16	0.0133383825633258	1	"Random"	" BBBP"	"Training vs Test"
17	0.0145616186388719	0.999999999999852	"Random"	" BBBP"	"Training vs Test"
18	0.0179157499909835	0.999999993535666	"Random"	" BBBP"	"Training vs Test"
19	0.0396875488392782	0.937598983649635	"Random"	" BBBP"	"Training vs Test"
20	0.0234308315600918	0.999967058400767	"Random"	" BBBP"	"Training vs Test"
21	0.017630228056888	0.99999999671224	"Random"	" BBBP"	"Training vs Test"
22	0.0194605739291425	0.99999984927222	"Random"	" BBBP"	"Training vs Test"
23	0.0133383825633258	1	"Random"	" BBBP"	"Training vs Test"
24	0.0213029417775694	0.999997307602594	"Random"	" BBBP"	"Training vs Test"
25	0.0231423041319532	0.999975561174966	"Random"	" BBBP"	"Training vs Test"
26	0.0154662723458482	0.999999999994661	"Random"	" BBBP"	"Training vs Test"
27	0.0105643115615345	1	"Random"	" BBBP"	"Training vs Test"
28	0.0182403433476395	0.999999986588964	"Random"	" BBBP"	"Training vs Test"
29	0.002305213931066	1	"Random"	" BBBP"	"Training vs Test"
0	0.0128874998130729	1	"Scaffold"	" BBBP"	"Training vs Test"
1	0.034693663920085	0.98075361285242	"Scaffold"	" BBBP"	"Training vs Test"
2	0.0536196557551106	0.671693328503465	"Scaffold"	" BBBP"	"Training vs Test"
3	0.0623618608963527	0.478225757133147	"Scaffold"	" BBBP"	"Training vs Test"
4	0.0238698389436377	0.99994661915737	"Scaffold"	" BBBP"	"Training vs Test"
5	0.0676945163075175	0.374332115575141	"Scaffold"	" BBBP"	"Training vs Test"
6	0.0389855094136472	0.944759862296107	"Scaffold"	" BBBP"	"Training vs Test"
7	0.0788084520943309	0.208029151120752	"Scaffold"	" BBBP"	"Training vs Test"
8	0.0108627058067025	1	"Scaffold"	" BBBP"	"Training vs Test"
9	0.0182470727221068	0.999999985161599	"Scaffold"	" BBBP"	"Training vs Test"
10	0.106745824049289	0.0315230360207772	"Scaffold"	" BBBP"	"Training vs Test"
11	0.127002736612283	0.00561884772755594	"Scaffold"	" BBBP"	"Training vs Test"
12	0.0127289856589553	1	"Scaffold"	" BBBP"	"Training vs Test"
13	0.000520404958801287	1	"Scaffold"	" BBBP"	"Training vs Test"
14	0.065188198172601	0.421356713021064	"Scaffold"	" BBBP"	"Training vs Test"
15	0.0732634475333104	0.282364043672761	"Scaffold"	" BBBP"	"Training vs Test"
16	0.0184055868762244	0.999999979146573	"Scaffold"	" BBBP"	"Training vs Test"
17	0.0145683480133391	0.999999999999825	"Scaffold"	" BBBP"	"Training vs Test"
18	0.0330128157198187	0.988762368370297	"Scaffold"	" BBBP"	"Training vs Test"
19	0.0225120007178	0.999987084026586	"Scaffold"	" BBBP"	"Training vs Test"
20	0.0176070344394431	0.999999996589698	"Scaffold"	" BBBP"	"Training vs Test"
21	0.0670544780248538	0.386019253606101	"Scaffold"	" BBBP"	"Training vs Test"
22	0.127002736612283	0.00561884772755594	"Scaffold"	" BBBP"	"Training vs Test"
23	0.0421827099938688	0.902199278529991	"Scaffold"	" BBBP"	"Training vs Test"
24	0.0262415695892091	0.999622027908275	"Scaffold"	" BBBP"	"Training vs Test"
25	0.0232028831631051	0.999972548187507	"Scaffold"	" BBBP"	"Training vs Test"
26	0.0200056825828835	0.999999586313267	"Scaffold"	" BBBP"	"Training vs Test"
27	0.0238698389436377	0.99994661915737	"Scaffold"	" BBBP"	"Training vs Test"
28	0.0109703757981786	1	"Scaffold"	" BBBP"	"Training vs Test"
29	0.0224581657220619	0.999987857694242	"Scaffold"	" BBBP"	"Training vs Test"
0	0.00980392156862745	1	"Random"	" BBBP"	" Validation vs Test"
1	0.0343137254901961	0.99974993343754	"Random"	" BBBP"	" Validation vs Test"
2	0.00980392156862745	1	"Random"	" BBBP"	" Validation vs Test"
3	0.0147058823529412	1	"Random"	" BBBP"	" Validation vs Test"
4	0.0931372549019608	0.339123108375017	"Random"	" BBBP"	" Validation vs Test"
5	0.0147058823529412	1	"Random"	" BBBP"	" Validation vs Test"
6	0	1	"Random"	" BBBP"	" Validation vs Test"
7	0.0392156862745098	0.997569626739766	"Random"	" BBBP"	" Validation vs Test"
8	0.0588235294117647	0.872012083445129	"Random"	" BBBP"	" Validation vs Test"
9	0.0343137254901961	0.99974993343754	"Random"	" BBBP"	" Validation vs Test"
10	0.0833333333333333	0.478129662714325	"Random"	" BBBP"	" Validation vs Test"
11	0.00490196078431373	1	"Random"	" BBBP"	" Validation vs Test"
12	0.0147058823529412	1	"Random"	" BBBP"	" Validation vs Test"
13	0.0294117647058824	0.99999285520842	"Random"	" BBBP"	" Validation vs Test"
14	0.00490196078431373	1	"Random"	" BBBP"	" Validation vs Test"
15	0.00490196078431373	1	"Random"	" BBBP"	" Validation vs Test"
16	0.00490196078431373	1	"Random"	" BBBP"	" Validation vs Test"
17	0.0343137254901961	0.99974993343754	"Random"	" BBBP"	" Validation vs Test"
18	0	1	"Random"	" BBBP"	" Validation vs Test"
19	0.0294117647058824	0.99999285520842	"Random"	" BBBP"	" Validation vs Test"
20	0.00490196078431373	1	"Random"	" BBBP"	" Validation vs Test"
21	0.0392156862745098	0.997569626739766	"Random"	" BBBP"	" Validation vs Test"
22	0.0931372549019608	0.339123108375017	"Random"	" BBBP"	" Validation vs Test"
23	0.00490196078431373	1	"Random"	" BBBP"	" Validation vs Test"
24	0.0294117647058824	0.99999285520842	"Random"	" BBBP"	" Validation vs Test"
25	0.0147058823529412	1	"Random"	" BBBP"	" Validation vs Test"
26	0.0294117647058824	0.99999285520842	"Random"	" BBBP"	" Validation vs Test"
27	0.0392156862745098	0.997569626739766	"Random"	" BBBP"	" Validation vs Test"
28	0.00490196078431373	1	"Random"	" BBBP"	" Validation vs Test"
29	0.0343137254901961	0.99974993343754	"Random"	" BBBP"	" Validation vs Test"
0	0.0128874998130729	1	"Scaffold"	" BBBP"	" Validation vs Test"
1	0.034693663920085	0.98075361285242	"Scaffold"	" BBBP"	" Validation vs Test"
2	0.0536196557551106	0.671693328503465	"Scaffold"	" BBBP"	" Validation vs Test"
3	0.0623618608963527	0.478225757133147	"Scaffold"	" BBBP"	" Validation vs Test"
4	0.0238698389436377	0.99994661915737	"Scaffold"	" BBBP"	" Validation vs Test"
5	0.0676945163075175	0.374332115575141	"Scaffold"	" BBBP"	" Validation vs Test"
6	0.0389855094136472	0.944759862296107	"Scaffold"	" BBBP"	" Validation vs Test"
7	0.0788084520943309	0.208029151120752	"Scaffold"	" BBBP"	" Validation vs Test"
8	0.0108627058067025	1	"Scaffold"	" BBBP"	" Validation vs Test"
9	0.0182470727221068	0.999999985161599	"Scaffold"	" BBBP"	" Validation vs Test"
10	0.106745824049289	0.0315230360207772	"Scaffold"	" BBBP"	" Validation vs Test"
11	0.127002736612283	0.00561884772755594	"Scaffold"	" BBBP"	" Validation vs Test"
12	0.0127289856589553	1	"Scaffold"	" BBBP"	" Validation vs Test"
13	0.000520404958801287	1	"Scaffold"	" BBBP"	" Validation vs Test"
14	0.065188198172601	0.421356713021064	"Scaffold"	" BBBP"	" Validation vs Test"
15	0.0732634475333104	0.282364043672761	"Scaffold"	" BBBP"	" Validation vs Test"
16	0.0184055868762244	0.999999979146573	"Scaffold"	" BBBP"	" Validation vs Test"
17	0.0145683480133391	0.999999999999825	"Scaffold"	" BBBP"	" Validation vs Test"
18	0.0330128157198187	0.988762368370297	"Scaffold"	" BBBP"	" Validation vs Test"
19	0.0225120007178	0.999987084026586	"Scaffold"	" BBBP"	" Validation vs Test"
20	0.0176070344394431	0.999999996589698	"Scaffold"	" BBBP"	" Validation vs Test"
21	0.0670544780248538	0.386019253606101	"Scaffold"	" BBBP"	" Validation vs Test"
22	0.127002736612283	0.00561884772755594	"Scaffold"	" BBBP"	" Validation vs Test"
23	0.0421827099938688	0.902199278529991	"Scaffold"	" BBBP"	" Validation vs Test"
24	0.0262415695892091	0.999622027908275	"Scaffold"	" BBBP"	" Validation vs Test"
25	0.0232028831631051	0.999972548187507	"Scaffold"	" BBBP"	" Validation vs Test"
26	0.0200056825828835	0.999999586313267	"Scaffold"	" BBBP"	" Validation vs Test"
27	0.0238698389436377	0.99994661915737	"Scaffold"	" BBBP"	" Validation vs Test"
28	0.0109703757981786	1	"Scaffold"	" BBBP"	" Validation vs Test"
29	0.0224581657220619	0.999987857694242	"Scaffold"	" BBBP"	" Validation vs Test"
0	0.0375265986222815	0.960442705403441	"Random"	" BBBP"	" Training vs Validation"
1	0.0222075954845457	0.999991454003916	"Random"	" BBBP"	" Training vs Validation"
2	0.0176272225628449	0.999999996736136	"Random"	" BBBP"	" Training vs Validation"
3	0.0258833146992703	0.99972064325265	"Random"	" BBBP"	" Training vs Validation"
4	0.00626645507988602	1	"Random"	" BBBP"	" Training vs Validation"
5	0.0268210288407208	0.999458343100385	"Random"	" BBBP"	" Training vs Validation"
6	0.0127252617785312	1	"Random"	" BBBP"	" Training vs Validation"
7	0.000754379004820803	1	"Random"	" BBBP"	" Training vs Validation"
8	0.00443009821954532	1	"Random"	" BBBP"	" Training vs Validation"
9	0.0258803092052271	0.999721269106458	"Random"	" BBBP"	" Training vs Validation"
10	0.0013644942955723	1	"Random"	" BBBP"	" Training vs Validation"
11	0.0317229896250346	0.993204684876611	"Random"	" BBBP"	" Training vs Validation"
12	0.0268210288407208	0.999458343100385	"Random"	" BBBP"	" Training vs Validation"
13	0.0396875488392782	0.937598983649635	"Random"	" BBBP"	" Training vs Validation"
14	0.0317229896250346	0.993204684876611	"Random"	" BBBP"	" Training vs Validation"
15	0.0173026292061889	0.999999998549065	"Random"	" BBBP"	" Training vs Validation"
16	0.0182403433476395	0.999999986588964	"Random"	" BBBP"	" Training vs Validation"
17	0.0197521068513242	0.999999748603273	"Random"	" BBBP"	" Training vs Validation"
18	0.0179157499909835	0.999999993535666	"Random"	" BBBP"	" Training vs Validation"
19	0.0102757841333959	1	"Random"	" BBBP"	" Training vs Validation"
20	0.0185288707757781	0.999999975163509	"Random"	" BBBP"	" Training vs Validation"
21	0.0568459143313978	0.60121125024188	"Random"	" BBBP"	" Training vs Validation"
22	0.0736766809728183	0.278599847643935	"Random"	" BBBP"	" Training vs Validation"
23	0.0182403433476395	0.999999986588964	"Random"	" BBBP"	" Training vs Validation"
24	0.00810882292831295	1	"Random"	" BBBP"	" Training vs Validation"
25	0.00843642177901204	1	"Random"	" BBBP"	" Training vs Validation"
26	0.0448780370517306	0.858528401581051	"Random"	" BBBP"	" Training vs Validation"
27	0.0497799978360443	0.759911266880076	"Random"	" BBBP"	" Training vs Validation"
28	0.0133383825633258	1	"Random"	" BBBP"	" Training vs Validation"
29	0.0320085115591301	0.992406028391101	"Random"	" BBBP"	" Training vs Validation"
0	0.0128874998130729	1	"Scaffold"	" BBBP"	" Training vs Validation"
1	0.034693663920085	0.98075361285242	"Scaffold"	" BBBP"	" Training vs Validation"
2	0.0536196557551106	0.671693328503465	"Scaffold"	" BBBP"	" Training vs Validation"
3	0.0623618608963527	0.478225757133147	"Scaffold"	" BBBP"	" Training vs Validation"
4	0.0238698389436377	0.99994661915737	"Scaffold"	" BBBP"	" Training vs Validation"
5	0.0676945163075175	0.374332115575141	"Scaffold"	" BBBP"	" Training vs Validation"
6	0.0389855094136472	0.944759862296107	"Scaffold"	" BBBP"	" Training vs Validation"
7	0.0788084520943309	0.208029151120752	"Scaffold"	" BBBP"	" Training vs Validation"
8	0.0108627058067025	1	"Scaffold"	" BBBP"	" Training vs Validation"
9	0.0182470727221068	0.999999985161599	"Scaffold"	" BBBP"	" Training vs Validation"
10	0.106745824049289	0.0315230360207772	"Scaffold"	" BBBP"	" Training vs Validation"
11	0.127002736612283	0.00561884772755594	"Scaffold"	" BBBP"	" Training vs Validation"
12	0.0127289856589553	1	"Scaffold"	" BBBP"	" Training vs Validation"
13	0.000520404958801287	1	"Scaffold"	" BBBP"	" Training vs Validation"
14	0.065188198172601	0.421356713021064	"Scaffold"	" BBBP"	" Training vs Validation"
15	0.0732634475333104	0.282364043672761	"Scaffold"	" BBBP"	" Training vs Validation"
16	0.0184055868762244	0.999999979146573	"Scaffold"	" BBBP"	" Training vs Validation"
17	0.0145683480133391	0.999999999999825	"Scaffold"	" BBBP"	" Training vs Validation"
