"X"	"metric_score"	"metric_name"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"	"edge_removed"	"edge_pct"
204	0.888888888888889	"AUROC"	" CYP2D6"	"RF"	12	"Random"	"cutoff5"	"N"	0.869565217391304
205	0.882962962962963	"AUROC"	" CYP2D6"	"RF"	12	"Random"	"cutoff5"	"Y"	0.869565217391304
208	0.79662261380323	"AUROC"	" CYP2D6"	"RF"	13	"Scaffold"	"cutoff6"	"N"	1.73913043478261
209	0.991071428571429	"AUROC"	" CYP2D6"	"RF"	13	"Scaffold"	"cutoff6"	"Y"	1.73913043478261
212	0.614990390775144	"AUROC"	" CYP2D6"	"RF"	13	"Scaffold"	"cutoff5"	"N"	1.73913043478261
213	0.977578475336323	"AUROC"	" CYP2D6"	"RF"	13	"Scaffold"	"cutoff5"	"Y"	1.73913043478261
216	0.425764192139738	"AUROC"	" CYP2D6"	"RF"	13	"Random"	"cutoff6"	"N"	0.434782608695652
217	0.427631578947368	"AUROC"	" CYP2D6"	"RF"	13	"Random"	"cutoff6"	"Y"	0.434782608695652
220	0.860491071428571	"AUROC"	" CYP2D6"	"RF"	13	"Random"	"cutoff5"	"N"	0.434782608695652
221	0.835267857142857	"AUROC"	" CYP2D6"	"RF"	13	"Random"	"cutoff5"	"Y"	0.434782608695652
224	0.398026315789474	"AUROC"	" CYP2D6"	"RF"	14	"Scaffold"	"cutoff6"	"N"	1.73913043478261
225	0.644444444444444	"AUROC"	" CYP2D6"	"RF"	14	"Scaffold"	"cutoff6"	"Y"	1.73913043478261
228	0.434657270980141	"AUROC"	" CYP2D6"	"RF"	14	"Scaffold"	"cutoff5"	"N"	1.73913043478261
229	0.718236173393124	"AUROC"	" CYP2D6"	"RF"	14	"Scaffold"	"cutoff5"	"Y"	1.73913043478261
236	0.760508849557522	"AUROC"	" CYP2D6"	"RF"	14	"Random"	"cutoff5"	"N"	0
237	0.760508849557522	"AUROC"	" CYP2D6"	"RF"	14	"Random"	"cutoff5"	"Y"	0
240	0.269736842105263	"AUROC"	" CYP2D6"	"RF"	15	"Scaffold"	"cutoff6"	"N"	0
241	0.269736842105263	"AUROC"	" CYP2D6"	"RF"	15	"Scaffold"	"cutoff6"	"Y"	0
244	0.606194690265487	"AUROC"	" CYP2D6"	"RF"	15	"Scaffold"	"cutoff5"	"N"	0
245	0.606194690265487	"AUROC"	" CYP2D6"	"RF"	15	"Scaffold"	"cutoff5"	"Y"	0
248	0.787077826725404	"AUROC"	" CYP2D6"	"RF"	15	"Random"	"cutoff6"	"N"	0.434782608695652
249	0.789085545722714	"AUROC"	" CYP2D6"	"RF"	15	"Random"	"cutoff6"	"Y"	0.434782608695652
252	0.83079954954955	"AUROC"	" CYP2D6"	"RF"	15	"Random"	"cutoff5"	"N"	0.434782608695652
253	0.822715572715573	"AUROC"	" CYP2D6"	"RF"	15	"Random"	"cutoff5"	"Y"	0.434782608695652
254	0.662280701754386	"AUROC"	" CYP2D6"	"RF"	15	"Random"	"cutoff7"	"N"	0.434782608695652
255	0.661894273127753	"AUROC"	" CYP2D6"	"RF"	15	"Random"	"cutoff7"	"Y"	0.434782608695652
256	0.885964912280702	"AUROC"	" CYP2D6"	"RF"	16	"Scaffold"	"cutoff6"	"N"	0
257	0.885964912280702	"AUROC"	" CYP2D6"	"RF"	16	"Scaffold"	"cutoff6"	"Y"	0
260	0.892146017699115	"AUROC"	" CYP2D6"	"RF"	16	"Scaffold"	"cutoff5"	"N"	0
261	0.892146017699115	"AUROC"	" CYP2D6"	"RF"	16	"Scaffold"	"cutoff5"	"Y"	0
262	0.825327510917031	"AUROC"	" CYP2D6"	"RF"	16	"Scaffold"	"cutoff7"	"N"	0
263	0.825327510917031	"AUROC"	" CYP2D6"	"RF"	16	"Scaffold"	"cutoff7"	"Y"	0
264	0.646017699115044	"AUROC"	" CYP2D6"	"RF"	16	"Random"	"cutoff6"	"N"	0.869565217391304
265	0.725925925925926	"AUROC"	" CYP2D6"	"RF"	16	"Random"	"cutoff6"	"Y"	0.869565217391304
268	0.670758928571428	"AUROC"	" CYP2D6"	"RF"	16	"Random"	"cutoff5"	"N"	0.869565217391304
269	0.927455357142857	"AUROC"	" CYP2D6"	"RF"	16	"Random"	"cutoff5"	"Y"	0.869565217391304
270	1	"AUROC"	" CYP2D6"	"RF"	16	"Random"	"cutoff7"	"N"	0.869565217391304
271	1	"AUROC"	" CYP2D6"	"RF"	16	"Random"	"cutoff7"	"Y"	0.869565217391304
272	0.904314159292035	"AUROC"	" CYP2D6"	"RF"	17	"Scaffold"	"cutoff6"	"N"	0
273	0.904314159292035	"AUROC"	" CYP2D6"	"RF"	17	"Scaffold"	"cutoff6"	"Y"	0
276	0.887090078870901	"AUROC"	" CYP2D6"	"RF"	17	"Scaffold"	"cutoff5"	"N"	0
277	0.887090078870901	"AUROC"	" CYP2D6"	"RF"	17	"Scaffold"	"cutoff5"	"Y"	0
278	0.950657894736842	"AUROC"	" CYP2D6"	"RF"	17	"Scaffold"	"cutoff7"	"N"	0
279	0.950657894736842	"AUROC"	" CYP2D6"	"RF"	17	"Scaffold"	"cutoff7"	"Y"	0
280	0.436681222707424	"AUROC"	" CYP2D6"	"RF"	17	"Random"	"cutoff6"	"N"	0
281	0.436681222707424	"AUROC"	" CYP2D6"	"RF"	17	"Random"	"cutoff6"	"Y"	0
284	0.825892857142857	"AUROC"	" CYP2D6"	"RF"	17	"Random"	"cutoff5"	"N"	0
285	0.825892857142857	"AUROC"	" CYP2D6"	"RF"	17	"Random"	"cutoff5"	"Y"	0
288	0.730301089045484	"AUROC"	" CYP2D6"	"RF"	18	"Scaffold"	"cutoff6"	"N"	0
289	0.730301089045484	"AUROC"	" CYP2D6"	"RF"	18	"Scaffold"	"cutoff6"	"Y"	0
292	0.838955026455026	"AUROC"	" CYP2D6"	"RF"	18	"Scaffold"	"cutoff5"	"N"	0
293	0.838955026455026	"AUROC"	" CYP2D6"	"RF"	18	"Scaffold"	"cutoff5"	"Y"	0
294	0.492256637168142	"AUROC"	" CYP2D6"	"RF"	18	"Scaffold"	"cutoff7"	"N"	0
295	0.492256637168142	"AUROC"	" CYP2D6"	"RF"	18	"Scaffold"	"cutoff7"	"Y"	0
296	0.176855895196506	"AUROC"	" CYP2D6"	"RF"	18	"Random"	"cutoff6"	"N"	0
297	0.176855895196506	"AUROC"	" CYP2D6"	"RF"	18	"Random"	"cutoff6"	"Y"	0
300	0.765350877192983	"AUROC"	" CYP2D6"	"RF"	18	"Random"	"cutoff5"	"N"	0
301	0.765350877192983	"AUROC"	" CYP2D6"	"RF"	18	"Random"	"cutoff5"	"Y"	0
302	0.362445414847162	"AUROC"	" CYP2D6"	"RF"	18	"Random"	"cutoff7"	"N"	0
303	0.362445414847162	"AUROC"	" CYP2D6"	"RF"	18	"Random"	"cutoff7"	"Y"	0
304	0.916666666666667	"AUROC"	" CYP2D6"	"RF"	19	"Scaffold"	"cutoff6"	"N"	0
305	0.916666666666667	"AUROC"	" CYP2D6"	"RF"	19	"Scaffold"	"cutoff6"	"Y"	0
308	0.873715124816446	"AUROC"	" CYP2D6"	"RF"	19	"Scaffold"	"cutoff5"	"N"	0
309	0.873715124816446	"AUROC"	" CYP2D6"	"RF"	19	"Scaffold"	"cutoff5"	"Y"	0
312	0.78928046989721	"AUROC"	" CYP2D6"	"RF"	19	"Random"	"cutoff6"	"N"	0.434782608695652
313	0.791297935103245	"AUROC"	" CYP2D6"	"RF"	19	"Random"	"cutoff6"	"Y"	0.434782608695652
316	0.817849099099099	"AUROC"	" CYP2D6"	"RF"	19	"Random"	"cutoff5"	"N"	0.434782608695652
317	0.793758043758044	"AUROC"	" CYP2D6"	"RF"	19	"Random"	"cutoff5"	"Y"	0.434782608695652
318	0.37280701754386	"AUROC"	" CYP2D6"	"RF"	19	"Random"	"cutoff7"	"N"	0.434782608695652
319	0.372246696035242	"AUROC"	" CYP2D6"	"RF"	19	"Random"	"cutoff7"	"Y"	0.434782608695652
320	0.0960698689956331	"AUROC"	" CYP2D6"	"RF"	20	"Scaffold"	"cutoff6"	"N"	0
321	0.0960698689956331	"AUROC"	" CYP2D6"	"RF"	20	"Scaffold"	"cutoff6"	"Y"	0
324	0.618942731277533	"AUROC"	" CYP2D6"	"RF"	20	"Scaffold"	"cutoff5"	"N"	0
325	0.618942731277533	"AUROC"	" CYP2D6"	"RF"	20	"Scaffold"	"cutoff5"	"Y"	0
328	0.196506550218341	"AUROC"	" CYP2D6"	"RF"	20	"Random"	"cutoff6"	"N"	0
329	0.196506550218341	"AUROC"	" CYP2D6"	"RF"	20	"Random"	"cutoff6"	"Y"	0
332	0.816924778761062	"AUROC"	" CYP2D6"	"RF"	20	"Random"	"cutoff5"	"N"	0
333	0.816924778761062	"AUROC"	" CYP2D6"	"RF"	20	"Random"	"cutoff5"	"Y"	0
336	0.663716814159292	"AUROC"	" CYP2D6"	"RF"	21	"Scaffold"	"cutoff6"	"N"	0
337	0.663716814159292	"AUROC"	" CYP2D6"	"RF"	21	"Scaffold"	"cutoff6"	"Y"	0
340	0.839090909090909	"AUROC"	" CYP2D6"	"RF"	21	"Scaffold"	"cutoff5"	"N"	0
341	0.839090909090909	"AUROC"	" CYP2D6"	"RF"	21	"Scaffold"	"cutoff5"	"Y"	0
342	0.968201754385965	"AUROC"	" CYP2D6"	"RF"	21	"Scaffold"	"cutoff7"	"N"	0
343	0.968201754385965	"AUROC"	" CYP2D6"	"RF"	21	"Scaffold"	"cutoff7"	"Y"	0
344	1	"AUROC"	" CYP2D6"	"RF"	21	"Random"	"cutoff6"	"N"	0
345	1	"AUROC"	" CYP2D6"	"RF"	21	"Random"	"cutoff6"	"Y"	0
348	0.839111111111111	"AUROC"	" CYP2D6"	"RF"	21	"Random"	"cutoff5"	"N"	0
349	0.839111111111111	"AUROC"	" CYP2D6"	"RF"	21	"Random"	"cutoff5"	"Y"	0
350	1	"AUROC"	" CYP2D6"	"RF"	21	"Random"	"cutoff7"	"N"	0
351	1	"AUROC"	" CYP2D6"	"RF"	21	"Random"	"cutoff7"	"Y"	0
352	0.80641592920354	"AUROC"	" CYP2D6"	"RF"	22	"Scaffold"	"cutoff6"	"N"	0
353	0.80641592920354	"AUROC"	" CYP2D6"	"RF"	22	"Scaffold"	"cutoff6"	"Y"	0
356	0.900454545454546	"AUROC"	" CYP2D6"	"RF"	22	"Scaffold"	"cutoff5"	"N"	0
357	0.900454545454546	"AUROC"	" CYP2D6"	"RF"	22	"Scaffold"	"cutoff5"	"Y"	0
358	0.277292576419214	"AUROC"	" CYP2D6"	"RF"	22	"Scaffold"	"cutoff7"	"N"	0
359	0.277292576419214	"AUROC"	" CYP2D6"	"RF"	22	"Scaffold"	"cutoff7"	"Y"	0
360	0.756637168141593	"AUROC"	" CYP2D6"	"RF"	22	"Random"	"cutoff6"	"N"	1.30434782608696
361	0.938988095238095	"AUROC"	" CYP2D6"	"RF"	22	"Random"	"cutoff6"	"Y"	1.30434782608696
364	0.889717125382263	"AUROC"	" CYP2D6"	"RF"	22	"Random"	"cutoff5"	"N"	1.30434782608696
365	0.872833843017329	"AUROC"	" CYP2D6"	"RF"	22	"Random"	"cutoff5"	"Y"	1.30434782608696
366	0.927631578947368	"AUROC"	" CYP2D6"	"RF"	22	"Random"	"cutoff7"	"N"	1.30434782608696
367	0.927777777777778	"AUROC"	" CYP2D6"	"RF"	22	"Random"	"cutoff7"	"Y"	1.30434782608696
368	0.172489082969432	"AUROC"	" CYP2D6"	"RF"	23	"Scaffold"	"cutoff6"	"N"	0.869565217391304
372	0.547566371681416	"AUROC"	" CYP2D6"	"RF"	23	"Scaffold"	"cutoff5"	"N"	0.869565217391304
373	0.903761061946903	"AUROC"	" CYP2D6"	"RF"	23	"Scaffold"	"cutoff5"	"Y"	0.869565217391304
376	0.691885964912281	"AUROC"	" CYP2D6"	"RF"	23	"Random"	"cutoff6"	"N"	0
377	0.691885964912281	"AUROC"	" CYP2D6"	"RF"	23	"Random"	"cutoff6"	"Y"	0
380	0.78856981981982	"AUROC"	" CYP2D6"	"RF"	23	"Random"	"cutoff5"	"N"	0
381	0.78856981981982	"AUROC"	" CYP2D6"	"RF"	23	"Random"	"cutoff5"	"Y"	0
384	0.589912280701754	"AUROC"	" CYP2D6"	"RF"	24	"Scaffold"	"cutoff6"	"N"	0
385	0.589912280701754	"AUROC"	" CYP2D6"	"RF"	24	"Scaffold"	"cutoff6"	"Y"	0
388	0.518640350877193	"AUROC"	" CYP2D6"	"RF"	24	"Scaffold"	"cutoff5"	"N"	0
389	0.518640350877193	"AUROC"	" CYP2D6"	"RF"	24	"Scaffold"	"cutoff5"	"Y"	0
392	0.789823008849557	"AUROC"	" CYP2D6"	"RF"	24	"Random"	"cutoff6"	"N"	0.869565217391304
393	0.891111111111111	"AUROC"	" CYP2D6"	"RF"	24	"Random"	"cutoff6"	"Y"	0.869565217391304
396	0.898222222222222	"AUROC"	" CYP2D6"	"RF"	24	"Random"	"cutoff5"	"N"	0.869565217391304
397	0.845185185185185	"AUROC"	" CYP2D6"	"RF"	24	"Random"	"cutoff5"	"Y"	0.869565217391304
398	0.995633187772926	"AUROC"	" CYP2D6"	"RF"	24	"Random"	"cutoff7"	"N"	0.869565217391304
399	0.995594713656388	"AUROC"	" CYP2D6"	"RF"	24	"Random"	"cutoff7"	"Y"	0.869565217391304
400	0.821349557522124	"AUROC"	" CYP2D6"	"RF"	25	"Scaffold"	"cutoff6"	"N"	0
401	0.821349557522124	"AUROC"	" CYP2D6"	"RF"	25	"Scaffold"	"cutoff6"	"Y"	0
404	0.772240990990991	"AUROC"	" CYP2D6"	"RF"	25	"Scaffold"	"cutoff5"	"N"	0
405	0.772240990990991	"AUROC"	" CYP2D6"	"RF"	25	"Scaffold"	"cutoff5"	"Y"	0
408	0.198689956331878	"AUROC"	" CYP2D6"	"RF"	25	"Random"	"cutoff6"	"N"	0.434782608695652
412	0.875553097345133	"AUROC"	" CYP2D6"	"RF"	25	"Random"	"cutoff5"	"N"	0.434782608695652
413	0.845870206489675	"AUROC"	" CYP2D6"	"RF"	25	"Random"	"cutoff5"	"Y"	0.434782608695652
416	0.65929203539823	"AUROC"	" CYP2D6"	"RF"	26	"Scaffold"	"cutoff6"	"N"	0
417	0.65929203539823	"AUROC"	" CYP2D6"	"RF"	26	"Scaffold"	"cutoff6"	"Y"	0
420	0.427544247787611	"AUROC"	" CYP2D6"	"RF"	26	"Scaffold"	"cutoff5"	"N"	0
421	0.427544247787611	"AUROC"	" CYP2D6"	"RF"	26	"Scaffold"	"cutoff5"	"Y"	0
422	0.329694323144105	"AUROC"	" CYP2D6"	"RF"	26	"Scaffold"	"cutoff7"	"N"	0
423	0.329694323144105	"AUROC"	" CYP2D6"	"RF"	26	"Scaffold"	"cutoff7"	"Y"	0
424	0.422149122807017	"AUROC"	" CYP2D6"	"RF"	26	"Random"	"cutoff6"	"N"	1.30434782608696
425	0.634955752212389	"AUROC"	" CYP2D6"	"RF"	26	"Random"	"cutoff6"	"Y"	1.30434782608696
428	0.867072389493914	"AUROC"	" CYP2D6"	"RF"	26	"Random"	"cutoff5"	"N"	1.30434782608696
429	0.795403587443946	"AUROC"	" CYP2D6"	"RF"	26	"Random"	"cutoff5"	"Y"	1.30434782608696
432	0.64712389380531	"AUROC"	" CYP2D6"	"RF"	27	"Scaffold"	"cutoff6"	"N"	2.60869565217391
433	1	"AUROC"	" CYP2D6"	"RF"	27	"Scaffold"	"cutoff6"	"Y"	2.60869565217391
436	0.635118306351183	"AUROC"	" CYP2D6"	"RF"	27	"Scaffold"	"cutoff5"	"N"	2.60869565217391
437	0.981735159817352	"AUROC"	" CYP2D6"	"RF"	27	"Scaffold"	"cutoff5"	"Y"	2.60869565217391
440	0.846238938053097	"AUROC"	" CYP2D6"	"RF"	27	"Random"	"cutoff6"	"N"	0
441	0.846238938053097	"AUROC"	" CYP2D6"	"RF"	27	"Random"	"cutoff6"	"Y"	0
444	0.873029279279279	"AUROC"	" CYP2D6"	"RF"	27	"Random"	"cutoff5"	"N"	0
445	0.873029279279279	"AUROC"	" CYP2D6"	"RF"	27	"Random"	"cutoff5"	"Y"	0
448	0.548363095238095	"AUROC"	" CYP2D6"	"RF"	28	"Scaffold"	"cutoff6"	"N"	0
449	0.548363095238095	"AUROC"	" CYP2D6"	"RF"	28	"Scaffold"	"cutoff6"	"Y"	0
452	0.892408245349422	"AUROC"	" CYP2D6"	"RF"	28	"Scaffold"	"cutoff5"	"N"	0
453	0.892408245349422	"AUROC"	" CYP2D6"	"RF"	28	"Scaffold"	"cutoff5"	"Y"	0
454	0.349557522123894	"AUROC"	" CYP2D6"	"RF"	28	"Scaffold"	"cutoff7"	"N"	0
455	0.349557522123894	"AUROC"	" CYP2D6"	"RF"	28	"Scaffold"	"cutoff7"	"Y"	0
456	0.71570796460177	"AUROC"	" CYP2D6"	"RF"	28	"Random"	"cutoff6"	"N"	1.73913043478261
457	0.724099099099099	"AUROC"	" CYP2D6"	"RF"	28	"Random"	"cutoff6"	"Y"	1.73913043478261
460	0.75840597758406	"AUROC"	" CYP2D6"	"RF"	28	"Random"	"cutoff5"	"N"	1.73913043478261
461	0.660143509458578	"AUROC"	" CYP2D6"	"RF"	28	"Random"	"cutoff5"	"Y"	1.73913043478261
464	0.601973684210526	"AUROC"	" CYP2D6"	"RF"	29	"Scaffold"	"cutoff6"	"N"	0
465	0.601973684210526	"AUROC"	" CYP2D6"	"RF"	29	"Scaffold"	"cutoff6"	"Y"	0
468	0.814545454545454	"AUROC"	" CYP2D6"	"RF"	29	"Scaffold"	"cutoff5"	"N"	0
469	0.814545454545454	"AUROC"	" CYP2D6"	"RF"	29	"Scaffold"	"cutoff5"	"Y"	0
470	0.529605263157895	"AUROC"	" CYP2D6"	"RF"	29	"Scaffold"	"cutoff7"	"N"	0
471	0.529605263157895	"AUROC"	" CYP2D6"	"RF"	29	"Scaffold"	"cutoff7"	"Y"	0
472	0.610666666666667	"AUROC"	" CYP2D6"	"RF"	29	"Random"	"cutoff6"	"N"	0.434782608695652
473	0.724444444444444	"AUROC"	" CYP2D6"	"RF"	29	"Random"	"cutoff6"	"Y"	0.434782608695652
476	0.827272727272727	"AUROC"	" CYP2D6"	"RF"	29	"Random"	"cutoff5"	"N"	0.434782608695652
477	0.809090909090909	"AUROC"	" CYP2D6"	"RF"	29	"Random"	"cutoff5"	"Y"	0.434782608695652
478	0.667763157894737	"AUROC"	" CYP2D6"	"RF"	29	"Random"	"cutoff7"	"N"	0.434782608695652
479	0.667400881057269	"AUROC"	" CYP2D6"	"RF"	29	"Random"	"cutoff7"	"Y"	0.434782608695652
0	0.885645604395604	"AUROC"	" CYP3A4"	"RF"	0	"Scaffold"	"cutoff6"	"N"	0.543478260869565
1	0.900367309458219	"AUROC"	" CYP3A4"	"RF"	0	"Scaffold"	"cutoff6"	"Y"	0.543478260869565
4	0.800738477209066	"AUROC"	" CYP3A4"	"RF"	0	"Scaffold"	"cutoff5"	"N"	0.543478260869565
5	0.836912542794896	"AUROC"	" CYP3A4"	"RF"	0	"Scaffold"	"cutoff5"	"Y"	0.543478260869565
6	0.810792349726776	"AUROC"	" CYP3A4"	"RF"	0	"Scaffold"	"cutoff7"	"N"	0.543478260869565
7	0.811126373626374	"AUROC"	" CYP3A4"	"RF"	0	"Scaffold"	"cutoff7"	"Y"	0.543478260869565
8	0.927582113177681	"AUROC"	" CYP3A4"	"RF"	0	"Random"	"cutoff6"	"N"	0.271739130434783
9	0.915512465373961	"AUROC"	" CYP3A4"	"RF"	0	"Random"	"cutoff6"	"Y"	0.271739130434783
12	0.898525222054634	"AUROC"	" CYP3A4"	"RF"	0	"Random"	"cutoff5"	"N"	0.271739130434783
13	0.892183048433049	"AUROC"	" CYP3A4"	"RF"	0	"Random"	"cutoff5"	"Y"	0.271739130434783
14	0.851790633608815	"AUROC"	" CYP3A4"	"RF"	0	"Random"	"cutoff7"	"N"	0.271739130434783
15	0.853591160220995	"AUROC"	" CYP3A4"	"RF"	0	"Random"	"cutoff7"	"Y"	0.271739130434783
16	0.634668508287293	"AUROC"	" CYP3A4"	"RF"	1	"Scaffold"	"cutoff6"	"N"	1.08695652173913
17	0.723955431754875	"AUROC"	" CYP3A4"	"RF"	1	"Scaffold"	"cutoff6"	"Y"	1.08695652173913
20	0.580173347778982	"AUROC"	" CYP3A4"	"RF"	1	"Scaffold"	"cutoff5"	"N"	1.08695652173913
21	0.635993740219092	"AUROC"	" CYP3A4"	"RF"	1	"Scaffold"	"cutoff5"	"Y"	1.08695652173913
22	0.604566210045662	"AUROC"	" CYP3A4"	"RF"	1	"Scaffold"	"cutoff7"	"N"	1.08695652173913
23	0.602031394275162	"AUROC"	" CYP3A4"	"RF"	1	"Scaffold"	"cutoff7"	"Y"	1.08695652173913
24	0.770604395604396	"AUROC"	" CYP3A4"	"RF"	1	"Random"	"cutoff6"	"N"	0.271739130434783
25	0.695970695970696	"AUROC"	" CYP3A4"	"RF"	1	"Random"	"cutoff6"	"Y"	0.271739130434783
28	0.742042271454036	"AUROC"	" CYP3A4"	"RF"	1	"Random"	"cutoff5"	"N"	0.271739130434783
29	0.71624649859944	"AUROC"	" CYP3A4"	"RF"	1	"Random"	"cutoff5"	"Y"	0.271739130434783
30	0.675342465753425	"AUROC"	" CYP3A4"	"RF"	1	"Random"	"cutoff7"	"N"	0.271739130434783
31	0.676282051282051	"AUROC"	" CYP3A4"	"RF"	1	"Random"	"cutoff7"	"Y"	0.271739130434783
32	0.868461776539771	"AUROC"	" CYP3A4"	"RF"	2	"Scaffold"	"cutoff6"	"N"	0
33	0.868461776539771	"AUROC"	" CYP3A4"	"RF"	2	"Scaffold"	"cutoff6"	"Y"	0
36	0.722916666666667	"AUROC"	" CYP3A4"	"RF"	2	"Scaffold"	"cutoff5"	"N"	0
37	0.722916666666667	"AUROC"	" CYP3A4"	"RF"	2	"Scaffold"	"cutoff5"	"Y"	0
38	0.823140495867769	"AUROC"	" CYP3A4"	"RF"	2	"Scaffold"	"cutoff7"	"N"	0
39	0.823140495867769	"AUROC"	" CYP3A4"	"RF"	2	"Scaffold"	"cutoff7"	"Y"	0
40	0.950732093391373	"AUROC"	" CYP3A4"	"RF"	2	"Random"	"cutoff6"	"N"	0.815217391304348
41	0.947771587743733	"AUROC"	" CYP3A4"	"RF"	2	"Random"	"cutoff6"	"Y"	0.815217391304348
44	0.904767063921994	"AUROC"	" CYP3A4"	"RF"	2	"Random"	"cutoff5"	"N"	0.815217391304348
45	0.947042253521127	"AUROC"	" CYP3A4"	"RF"	2	"Random"	"cutoff5"	"Y"	0.815217391304348
46	0.947115384615385	"AUROC"	" CYP3A4"	"RF"	2	"Random"	"cutoff7"	"N"	0.815217391304348
47	0.94702216066482	"AUROC"	" CYP3A4"	"RF"	2	"Random"	"cutoff7"	"Y"	0.815217391304348
48	0.989871086556169	"AUROC"	" CYP3A4"	"RF"	3	"Scaffold"	"cutoff6"	"N"	0.815217391304348
49	0.999307479224377	"AUROC"	" CYP3A4"	"RF"	3	"Scaffold"	"cutoff6"	"Y"	0.815217391304348
52	0.921933520599251	"AUROC"	" CYP3A4"	"RF"	3	"Scaffold"	"cutoff5"	"N"	0.815217391304348
53	0.911985018726592	"AUROC"	" CYP3A4"	"RF"	3	"Scaffold"	"cutoff5"	"Y"	0.815217391304348
54	0.999543378995434	"AUROC"	" CYP3A4"	"RF"	3	"Scaffold"	"cutoff7"	"N"	0.815217391304348
55	0.999539594843462	"AUROC"	" CYP3A4"	"RF"	3	"Scaffold"	"cutoff7"	"Y"	0.815217391304348
56	0.910220994475138	"AUROC"	" CYP3A4"	"RF"	3	"Random"	"cutoff6"	"N"	0.271739130434783
57	0.896961325966851	"AUROC"	" CYP3A4"	"RF"	3	"Random"	"cutoff6"	"Y"	0.271739130434783
60	0.913494274218508	"AUROC"	" CYP3A4"	"RF"	3	"Random"	"cutoff5"	"N"	0.271739130434783
61	0.904422005571031	"AUROC"	" CYP3A4"	"RF"	3	"Random"	"cutoff5"	"Y"	0.271739130434783
62	0.987214611872146	"AUROC"	" CYP3A4"	"RF"	3	"Random"	"cutoff7"	"N"	0.271739130434783
63	0.988095238095238	"AUROC"	" CYP3A4"	"RF"	3	"Random"	"cutoff7"	"Y"	0.271739130434783
64	0.788286505738029	"AUROC"	" CYP3A4"	"RF"	4	"Scaffold"	"cutoff6"	"N"	0
65	0.788286505738029	"AUROC"	" CYP3A4"	"RF"	4	"Scaffold"	"cutoff6"	"Y"	0
68	0.83257790368272	"AUROC"	" CYP3A4"	"RF"	4	"Scaffold"	"cutoff5"	"N"	0
69	0.83257790368272	"AUROC"	" CYP3A4"	"RF"	4	"Scaffold"	"cutoff5"	"Y"	0
70	0.779889807162534	"AUROC"	" CYP3A4"	"RF"	4	"Scaffold"	"cutoff7"	"N"	0
71	0.779889807162534	"AUROC"	" CYP3A4"	"RF"	4	"Scaffold"	"cutoff7"	"Y"	0
72	0.810543278084715	"AUROC"	" CYP3A4"	"RF"	4	"Random"	"cutoff6"	"N"	0.815217391304348
73	0.934166666666667	"AUROC"	" CYP3A4"	"RF"	4	"Random"	"cutoff6"	"Y"	0.815217391304348
76	0.945395449620802	"AUROC"	" CYP3A4"	"RF"	4	"Random"	"cutoff5"	"N"	0.815217391304348
77	0.929859154929578	"AUROC"	" CYP3A4"	"RF"	4	"Random"	"cutoff5"	"Y"	0.815217391304348
78	1	"AUROC"	" CYP3A4"	"RF"	4	"Random"	"cutoff7"	"N"	0.815217391304348
79	1	"AUROC"	" CYP3A4"	"RF"	4	"Random"	"cutoff7"	"Y"	0.815217391304348
80	0.842376373626374	"AUROC"	" CYP3A4"	"RF"	5	"Scaffold"	"cutoff6"	"N"	0.543478260869565
81	0.7910927456382	"AUROC"	" CYP3A4"	"RF"	5	"Scaffold"	"cutoff6"	"Y"	0.543478260869565
84	0.890445402298851	"AUROC"	" CYP3A4"	"RF"	5	"Scaffold"	"cutoff5"	"N"	0.543478260869565
85	0.878272669220945	"AUROC"	" CYP3A4"	"RF"	5	"Scaffold"	"cutoff5"	"Y"	0.543478260869565
86	0.73013698630137	"AUROC"	" CYP3A4"	"RF"	5	"Scaffold"	"cutoff7"	"N"	0.543478260869565
87	0.732323232323232	"AUROC"	" CYP3A4"	"RF"	5	"Scaffold"	"cutoff7"	"Y"	0.543478260869565
88	0.926493345713401	"AUROC"	" CYP3A4"	"RF"	5	"Random"	"cutoff6"	"N"	1.6304347826087
89	0.971629778672032	"AUROC"	" CYP3A4"	"RF"	5	"Random"	"cutoff6"	"Y"	1.6304347826087
92	0.946466619318182	"AUROC"	" CYP3A4"	"RF"	5	"Random"	"cutoff5"	"N"	1.6304347826087
93	0.930397727272727	"AUROC"	" CYP3A4"	"RF"	5	"Random"	"cutoff5"	"Y"	1.6304347826087
94	0.852617079889807	"AUROC"	" CYP3A4"	"RF"	5	"Random"	"cutoff7"	"N"	1.6304347826087
95	0.853781512605042	"AUROC"	" CYP3A4"	"RF"	5	"Random"	"cutoff7"	"Y"	1.6304347826087
96	0.998633879781421	"AUROC"	" CYP3A4"	"RF"	6	"Scaffold"	"cutoff6"	"N"	0
97	0.998633879781421	"AUROC"	" CYP3A4"	"RF"	6	"Scaffold"	"cutoff6"	"Y"	0
100	0.757291666666667	"AUROC"	" CYP3A4"	"RF"	6	"Scaffold"	"cutoff5"	"N"	0
101	0.757291666666667	"AUROC"	" CYP3A4"	"RF"	6	"Scaffold"	"cutoff5"	"Y"	0
102	1	"AUROC"	" CYP3A4"	"RF"	6	"Scaffold"	"cutoff7"	"N"	0
103	1	"AUROC"	" CYP3A4"	"RF"	6	"Scaffold"	"cutoff7"	"Y"	0
