"X"	"metric_score"	"metric_name"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"	"edge_removed"	"edge_pct"
408	0.958962170726876	"AUROC"	" MOR"	"RF"	25	"Random"	"cutoff6"	" Original"	5.36723163841808
409	0.968986048164934	"AUROC"	" MOR"	"RF"	25	"Random"	"cutoff6"	"Edge Cases Removed"	5.36723163841808
416	0.873015510948905	"AUROC"	" MOR"	"RF"	26	" Scaffold"	"cutoff6"	" Original"	10.4519774011299
417	0.902349228611501	"AUROC"	" MOR"	"RF"	26	" Scaffold"	"cutoff6"	"Edge Cases Removed"	10.4519774011299
424	0.93834974214721	"AUROC"	" MOR"	"RF"	26	"Random"	"cutoff6"	" Original"	6.49717514124294
425	0.954909352761776	"AUROC"	" MOR"	"RF"	26	"Random"	"cutoff6"	"Edge Cases Removed"	6.49717514124294
432	0.846424680983505	"AUROC"	" MOR"	"RF"	27	" Scaffold"	"cutoff6"	" Original"	13.5593220338983
433	0.889031394635588	"AUROC"	" MOR"	"RF"	27	" Scaffold"	"cutoff6"	"Edge Cases Removed"	13.5593220338983
440	0.944551573585592	"AUROC"	" MOR"	"RF"	27	"Random"	"cutoff6"	" Original"	5.08474576271187
441	0.950758818703856	"AUROC"	" MOR"	"RF"	27	"Random"	"cutoff6"	"Edge Cases Removed"	5.08474576271187
448	0.916531817187842	"AUROC"	" MOR"	"RF"	28	" Scaffold"	"cutoff6"	" Original"	2.54237288135593
449	0.917617924528302	"AUROC"	" MOR"	"RF"	28	" Scaffold"	"cutoff6"	"Edge Cases Removed"	2.54237288135593
456	0.943052685950413	"AUROC"	" MOR"	"RF"	28	"Random"	"cutoff6"	" Original"	5.64971751412429
457	0.953037073816617	"AUROC"	" MOR"	"RF"	28	"Random"	"cutoff6"	"Edge Cases Removed"	5.64971751412429
464	0.895399567268471	"AUROC"	" MOR"	"RF"	29	" Scaffold"	"cutoff6"	" Original"	7.06214689265537
465	0.910298307357131	"AUROC"	" MOR"	"RF"	29	" Scaffold"	"cutoff6"	"Edge Cases Removed"	7.06214689265537
472	0.940498034076016	"AUROC"	" MOR"	"RF"	29	"Random"	"cutoff6"	" Original"	6.21468926553672
473	0.964998234463277	"AUROC"	" MOR"	"RF"	29	"Random"	"cutoff6"	"Edge Cases Removed"	6.21468926553672
0	0.883741781231321	"AUROC"	"DOR"	"RF"	0	" Scaffold"	"cutoff6"	" Original"	2.1671826625387
1	0.8926451273969	"AUROC"	"DOR"	"RF"	0	" Scaffold"	"cutoff6"	"Edge Cases Removed"	2.1671826625387
8	0.91870777027027	"AUROC"	"DOR"	"RF"	0	"Random"	"cutoff6"	" Original"	4.95356037151703
9	0.942459493144994	"AUROC"	"DOR"	"RF"	0	"Random"	"cutoff6"	"Edge Cases Removed"	4.95356037151703
16	0.943819128171763	"AUROC"	"DOR"	"RF"	1	" Scaffold"	"cutoff6"	" Original"	3.09597523219814
17	0.952254641909814	"AUROC"	"DOR"	"RF"	1	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.09597523219814
24	0.916737694438526	"AUROC"	"DOR"	"RF"	1	"Random"	"cutoff6"	" Original"	5.26315789473684
25	0.930476475876536	"AUROC"	"DOR"	"RF"	1	"Random"	"cutoff6"	"Edge Cases Removed"	5.26315789473684
32	0.929692652684342	"AUROC"	"DOR"	"RF"	2	" Scaffold"	"cutoff6"	" Original"	4.02476780185759
33	0.937845408433644	"AUROC"	"DOR"	"RF"	2	" Scaffold"	"cutoff6"	"Edge Cases Removed"	4.02476780185759
40	0.946006274131274	"AUROC"	"DOR"	"RF"	2	"Random"	"cutoff6"	" Original"	6.5015479876161
41	0.956055854241338	"AUROC"	"DOR"	"RF"	2	"Random"	"cutoff6"	"Edge Cases Removed"	6.5015479876161
48	0.769557737071147	"AUROC"	"DOR"	"RF"	3	" Scaffold"	"cutoff6"	" Original"	4.3343653250774
49	0.788140608356019	"AUROC"	"DOR"	"RF"	3	" Scaffold"	"cutoff6"	"Edge Cases Removed"	4.3343653250774
56	0.901129426129426	"AUROC"	"DOR"	"RF"	3	"Random"	"cutoff6"	" Original"	9.59752321981424
57	0.923751628310899	"AUROC"	"DOR"	"RF"	3	"Random"	"cutoff6"	"Edge Cases Removed"	9.59752321981424
64	0.861911177181083	"AUROC"	"DOR"	"RF"	4	" Scaffold"	"cutoff6"	" Original"	6.5015479876161
65	0.884259522052563	"AUROC"	"DOR"	"RF"	4	" Scaffold"	"cutoff6"	"Edge Cases Removed"	6.5015479876161
72	0.923548387096774	"AUROC"	"DOR"	"RF"	4	"Random"	"cutoff6"	" Original"	6.19195046439629
73	0.92962962962963	"AUROC"	"DOR"	"RF"	4	"Random"	"cutoff6"	"Edge Cases Removed"	6.19195046439629
80	0.802768166089965	"AUROC"	"DOR"	"RF"	5	" Scaffold"	"cutoff6"	" Original"	11.1455108359133
81	0.826321467098166	"AUROC"	"DOR"	"RF"	5	" Scaffold"	"cutoff6"	"Edge Cases Removed"	11.1455108359133
88	0.912152745517049	"AUROC"	"DOR"	"RF"	5	"Random"	"cutoff6"	" Original"	7.12074303405573
89	0.935779816513762	"AUROC"	"DOR"	"RF"	5	"Random"	"cutoff6"	"Edge Cases Removed"	7.12074303405573
96	0.842579015966113	"AUROC"	"DOR"	"RF"	6	" Scaffold"	"cutoff6"	" Original"	2.47678018575851
97	0.848896207940182	"AUROC"	"DOR"	"RF"	6	" Scaffold"	"cutoff6"	"Edge Cases Removed"	2.47678018575851
104	0.934931506849315	"AUROC"	"DOR"	"RF"	6	"Random"	"cutoff6"	" Original"	3.71517027863777
105	0.946876932591218	"AUROC"	"DOR"	"RF"	6	"Random"	"cutoff6"	"Edge Cases Removed"	3.71517027863777
112	0.865591397849462	"AUROC"	"DOR"	"RF"	7	" Scaffold"	"cutoff6"	" Original"	4.95356037151703
113	0.882299947005829	"AUROC"	"DOR"	"RF"	7	" Scaffold"	"cutoff6"	"Edge Cases Removed"	4.95356037151703
120	0.936342592592592	"AUROC"	"DOR"	"RF"	7	"Random"	"cutoff6"	" Original"	4.3343653250774
121	0.941055258880892	"AUROC"	"DOR"	"RF"	7	"Random"	"cutoff6"	"Edge Cases Removed"	4.3343653250774
128	0.826630036630037	"AUROC"	"DOR"	"RF"	8	" Scaffold"	"cutoff6"	" Original"	6.19195046439629
129	0.857652091254753	"AUROC"	"DOR"	"RF"	8	" Scaffold"	"cutoff6"	"Edge Cases Removed"	6.19195046439629
136	0.930136373798346	"AUROC"	"DOR"	"RF"	8	"Random"	"cutoff6"	" Original"	4.64396284829721
137	0.932899714608084	"AUROC"	"DOR"	"RF"	8	"Random"	"cutoff6"	"Edge Cases Removed"	4.64396284829721
144	0.904829840215812	"AUROC"	"DOR"	"RF"	9	" Scaffold"	"cutoff6"	" Original"	5.88235294117647
145	0.915643302474967	"AUROC"	"DOR"	"RF"	9	" Scaffold"	"cutoff6"	"Edge Cases Removed"	5.88235294117647
152	0.928796266145664	"AUROC"	"DOR"	"RF"	9	"Random"	"cutoff6"	" Original"	5.57275541795666
153	0.95030101592876	"AUROC"	"DOR"	"RF"	9	"Random"	"cutoff6"	"Edge Cases Removed"	5.57275541795666
160	0.880985358132172	"AUROC"	"DOR"	"RF"	10	" Scaffold"	"cutoff6"	" Original"	6.5015479876161
161	0.902503128911139	"AUROC"	"DOR"	"RF"	10	" Scaffold"	"cutoff6"	"Edge Cases Removed"	6.5015479876161
168	0.94066722972973	"AUROC"	"DOR"	"RF"	10	"Random"	"cutoff6"	" Original"	4.64396284829721
169	0.954187925170068	"AUROC"	"DOR"	"RF"	10	"Random"	"cutoff6"	"Edge Cases Removed"	4.64396284829721
176	0.844109589041096	"AUROC"	"DOR"	"RF"	11	" Scaffold"	"cutoff6"	" Original"	7.73993808049536
177	0.85266106442577	"AUROC"	"DOR"	"RF"	11	" Scaffold"	"cutoff6"	"Edge Cases Removed"	7.73993808049536
184	0.920892154038221	"AUROC"	"DOR"	"RF"	11	"Random"	"cutoff6"	" Original"	5.88235294117647
185	0.934765625	"AUROC"	"DOR"	"RF"	11	"Random"	"cutoff6"	"Edge Cases Removed"	5.88235294117647
192	0.847608453837597	"AUROC"	"DOR"	"RF"	12	" Scaffold"	"cutoff6"	" Original"	4.02476780185759
193	0.872398762654668	"AUROC"	"DOR"	"RF"	12	" Scaffold"	"cutoff6"	"Edge Cases Removed"	4.02476780185759
200	0.867477692467317	"AUROC"	"DOR"	"RF"	12	"Random"	"cutoff6"	" Original"	7.73993808049536
201	0.899205807532419	"AUROC"	"DOR"	"RF"	12	"Random"	"cutoff6"	"Edge Cases Removed"	7.73993808049536
208	0.837596899224806	"AUROC"	"DOR"	"RF"	13	" Scaffold"	"cutoff6"	" Original"	14.8606811145511
209	0.887457044673539	"AUROC"	"DOR"	"RF"	13	" Scaffold"	"cutoff6"	"Edge Cases Removed"	14.8606811145511
216	0.945080787959274	"AUROC"	"DOR"	"RF"	13	"Random"	"cutoff6"	" Original"	4.95356037151703
217	0.955084632813541	"AUROC"	"DOR"	"RF"	13	"Random"	"cutoff6"	"Edge Cases Removed"	4.95356037151703
224	0.875739408473221	"AUROC"	"DOR"	"RF"	14	" Scaffold"	"cutoff6"	" Original"	5.88235294117647
225	0.885666565441846	"AUROC"	"DOR"	"RF"	14	" Scaffold"	"cutoff6"	"Edge Cases Removed"	5.88235294117647
232	0.92576447625244	"AUROC"	"DOR"	"RF"	14	"Random"	"cutoff6"	" Original"	6.5015479876161
233	0.930981954534802	"AUROC"	"DOR"	"RF"	14	"Random"	"cutoff6"	"Edge Cases Removed"	6.5015479876161
240	0.897388279684	"AUROC"	"DOR"	"RF"	15	" Scaffold"	"cutoff6"	" Original"	5.88235294117647
241	0.908105147864184	"AUROC"	"DOR"	"RF"	15	" Scaffold"	"cutoff6"	"Edge Cases Removed"	5.88235294117647
248	0.908384778868536	"AUROC"	"DOR"	"RF"	15	"Random"	"cutoff6"	" Original"	8.97832817337461
249	0.924945755802485	"AUROC"	"DOR"	"RF"	15	"Random"	"cutoff6"	"Edge Cases Removed"	8.97832817337461
256	0.836178414096916	"AUROC"	"DOR"	"RF"	16	" Scaffold"	"cutoff6"	" Original"	8.35913312693498
257	0.870833333333333	"AUROC"	"DOR"	"RF"	16	" Scaffold"	"cutoff6"	"Edge Cases Removed"	8.35913312693498
264	0.924928729806779	"AUROC"	"DOR"	"RF"	16	"Random"	"cutoff6"	" Original"	6.81114551083591
265	0.943136879704044	"AUROC"	"DOR"	"RF"	16	"Random"	"cutoff6"	"Edge Cases Removed"	6.81114551083591
272	0.849599662873999	"AUROC"	"DOR"	"RF"	17	" Scaffold"	"cutoff6"	" Original"	8.04953560371517
273	0.881950729009553	"AUROC"	"DOR"	"RF"	17	" Scaffold"	"cutoff6"	"Edge Cases Removed"	8.04953560371517
280	0.929619271906584	"AUROC"	"DOR"	"RF"	17	"Random"	"cutoff6"	" Original"	6.5015479876161
281	0.929015700483092	"AUROC"	"DOR"	"RF"	17	"Random"	"cutoff6"	"Edge Cases Removed"	6.5015479876161
288	0.893097876269621	"AUROC"	"DOR"	"RF"	18	" Scaffold"	"cutoff6"	" Original"	7.12074303405573
289	0.915892817185053	"AUROC"	"DOR"	"RF"	18	" Scaffold"	"cutoff6"	"Edge Cases Removed"	7.12074303405573
296	0.909189222593005	"AUROC"	"DOR"	"RF"	18	"Random"	"cutoff6"	" Original"	6.19195046439629
297	0.919361017468587	"AUROC"	"DOR"	"RF"	18	"Random"	"cutoff6"	"Edge Cases Removed"	6.19195046439629
304	0.870894341115948	"AUROC"	"DOR"	"RF"	19	" Scaffold"	"cutoff6"	" Original"	3.40557275541796
305	0.884732824427481	"AUROC"	"DOR"	"RF"	19	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.40557275541796
312	0.941146881287726	"AUROC"	"DOR"	"RF"	19	"Random"	"cutoff6"	" Original"	5.57275541795666
313	0.965573132780083	"AUROC"	"DOR"	"RF"	19	"Random"	"cutoff6"	"Edge Cases Removed"	5.57275541795666
320	0.848430141287284	"AUROC"	"DOR"	"RF"	20	" Scaffold"	"cutoff6"	" Original"	9.90712074303406
321	0.874159848042081	"AUROC"	"DOR"	"RF"	20	" Scaffold"	"cutoff6"	"Edge Cases Removed"	9.90712074303406
328	0.896555301929861	"AUROC"	"DOR"	"RF"	20	"Random"	"cutoff6"	" Original"	5.88235294117647
329	0.913876040703053	"AUROC"	"DOR"	"RF"	20	"Random"	"cutoff6"	"Edge Cases Removed"	5.88235294117647
336	0.901234567901235	"AUROC"	"DOR"	"RF"	21	" Scaffold"	"cutoff6"	" Original"	11.4551083591331
337	0.938287795992714	"AUROC"	"DOR"	"RF"	21	" Scaffold"	"cutoff6"	"Edge Cases Removed"	11.4551083591331
344	0.883453824626866	"AUROC"	"DOR"	"RF"	21	"Random"	"cutoff6"	" Original"	5.57275541795666
345	0.894965986394558	"AUROC"	"DOR"	"RF"	21	"Random"	"cutoff6"	"Edge Cases Removed"	5.57275541795666
352	0.891610659120387	"AUROC"	"DOR"	"RF"	22	" Scaffold"	"cutoff6"	" Original"	0
353	0.891610659120387	"AUROC"	"DOR"	"RF"	22	" Scaffold"	"cutoff6"	"Edge Cases Removed"	0
360	0.910219178082192	"AUROC"	"DOR"	"RF"	22	"Random"	"cutoff6"	" Original"	5.26315789473684
361	0.914998708677686	"AUROC"	"DOR"	"RF"	22	"Random"	"cutoff6"	"Edge Cases Removed"	5.26315789473684
368	0.927897681854516	"AUROC"	"DOR"	"RF"	23	" Scaffold"	"cutoff6"	" Original"	3.40557275541796
369	0.936899731079524	"AUROC"	"DOR"	"RF"	23	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.40557275541796
376	0.906209677419355	"AUROC"	"DOR"	"RF"	23	"Random"	"cutoff6"	" Original"	4.64396284829721
377	0.912346128191134	"AUROC"	"DOR"	"RF"	23	"Random"	"cutoff6"	"Edge Cases Removed"	4.64396284829721
384	0.828925084678223	"AUROC"	"DOR"	"RF"	24	" Scaffold"	"cutoff6"	" Original"	7.73993808049536
385	0.838183284730409	"AUROC"	"DOR"	"RF"	24	" Scaffold"	"cutoff6"	"Edge Cases Removed"	7.73993808049536
392	0.910331156716418	"AUROC"	"DOR"	"RF"	24	"Random"	"cutoff6"	" Original"	4.95356037151703
393	0.918531928900593	"AUROC"	"DOR"	"RF"	24	"Random"	"cutoff6"	"Edge Cases Removed"	4.95356037151703
400	0.921868017279904	"AUROC"	"DOR"	"RF"	25	" Scaffold"	"cutoff6"	" Original"	3.09597523219814
401	0.939635157545605	"AUROC"	"DOR"	"RF"	25	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.09597523219814
408	0.894610151753009	"AUROC"	"DOR"	"RF"	25	"Random"	"cutoff6"	" Original"	5.88235294117647
409	0.920056821616394	"AUROC"	"DOR"	"RF"	25	"Random"	"cutoff6"	"Edge Cases Removed"	5.88235294117647
416	0.839495798319328	"AUROC"	"DOR"	"RF"	26	" Scaffold"	"cutoff6"	" Original"	5.57275541795666
417	0.864348370927318	"AUROC"	"DOR"	"RF"	26	" Scaffold"	"cutoff6"	"Edge Cases Removed"	5.57275541795666
424	0.930500894454383	"AUROC"	"DOR"	"RF"	26	"Random"	"cutoff6"	" Original"	5.26315789473684
425	0.947826393292468	"AUROC"	"DOR"	"RF"	26	"Random"	"cutoff6"	"Edge Cases Removed"	5.26315789473684
432	0.822693351424695	"AUROC"	"DOR"	"RF"	27	" Scaffold"	"cutoff6"	" Original"	2.1671826625387
433	0.82317162004662	"AUROC"	"DOR"	"RF"	27	" Scaffold"	"cutoff6"	"Edge Cases Removed"	2.1671826625387
440	0.904983309489747	"AUROC"	"DOR"	"RF"	27	"Random"	"cutoff6"	" Original"	6.19195046439629
441	0.915800180831826	"AUROC"	"DOR"	"RF"	27	"Random"	"cutoff6"	"Edge Cases Removed"	6.19195046439629
448	0.838878143133462	"AUROC"	"DOR"	"RF"	28	" Scaffold"	"cutoff6"	" Original"	3.40557275541796
449	0.857560568086884	"AUROC"	"DOR"	"RF"	28	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.40557275541796
456	0.869778806584362	"AUROC"	"DOR"	"RF"	28	"Random"	"cutoff6"	" Original"	5.88235294117647
457	0.898859081097749	"AUROC"	"DOR"	"RF"	28	"Random"	"cutoff6"	"Edge Cases Removed"	5.88235294117647
464	0.897505144032922	"AUROC"	"DOR"	"RF"	29	" Scaffold"	"cutoff6"	" Original"	3.40557275541796
465	0.901012658227848	"AUROC"	"DOR"	"RF"	29	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.40557275541796
472	0.929874776386404	"AUROC"	"DOR"	"RF"	29	"Random"	"cutoff6"	" Original"	5.57275541795666
473	0.939905206564799	"AUROC"	"DOR"	"RF"	29	"Random"	"cutoff6"	"Edge Cases Removed"	5.57275541795666
0	0.895289575289575	"AUROC"	"KOR"	"RF"	0	" Scaffold"	"cutoff6"	" Original"	4.49101796407186
1	0.919835347074153	"AUROC"	"KOR"	"RF"	0	" Scaffold"	"cutoff6"	"Edge Cases Removed"	4.49101796407186
8	0.917068645640074	"AUROC"	"KOR"	"RF"	0	"Random"	"cutoff6"	" Original"	7.20720720720721
9	0.953384279475983	"AUROC"	"KOR"	"RF"	0	"Random"	"cutoff6"	"Edge Cases Removed"	7.20720720720721
16	0.859564623786408	"AUROC"	"KOR"	"RF"	1	" Scaffold"	"cutoff6"	" Original"	9.88023952095808
17	0.883269871489767	"AUROC"	"KOR"	"RF"	1	" Scaffold"	"cutoff6"	"Edge Cases Removed"	9.88023952095808
24	0.920515394912985	"AUROC"	"KOR"	"RF"	1	"Random"	"cutoff6"	" Original"	5.40540540540541
25	0.932194444444444	"AUROC"	"KOR"	"RF"	1	"Random"	"cutoff6"	"Edge Cases Removed"	5.40540540540541
32	0.942086043592377	"AUROC"	"KOR"	"RF"	2	" Scaffold"	"cutoff6"	" Original"	9.88023952095808
33	0.961637315564017	"AUROC"	"KOR"	"RF"	2	" Scaffold"	"cutoff6"	"Edge Cases Removed"	9.88023952095808
40	0.927156592183744	"AUROC"	"KOR"	"RF"	2	"Random"	"cutoff6"	" Original"	8.40840840840841
41	0.955144903940085	"AUROC"	"KOR"	"RF"	2	"Random"	"cutoff6"	"Edge Cases Removed"	8.40840840840841
48	0.913693302582192	"AUROC"	"KOR"	"RF"	3	" Scaffold"	"cutoff6"	" Original"	4.79041916167665
49	0.933734939759036	"AUROC"	"KOR"	"RF"	3	" Scaffold"	"cutoff6"	"Edge Cases Removed"	4.79041916167665
56	0.925694569727584	"AUROC"	"KOR"	"RF"	3	"Random"	"cutoff6"	" Original"	6.60660660660661
57	0.94340816551117	"AUROC"	"KOR"	"RF"	3	"Random"	"cutoff6"	"Edge Cases Removed"	6.60660660660661
64	0.92087619928332	"AUROC"	"KOR"	"RF"	4	" Scaffold"	"cutoff6"	" Original"	8.08383233532934
65	0.943654822335025	"AUROC"	"KOR"	"RF"	4	" Scaffold"	"cutoff6"	"Edge Cases Removed"	8.08383233532934
72	0.890464473797807	"AUROC"	"KOR"	"RF"	4	"Random"	"cutoff6"	" Original"	5.70570570570571
73	0.913440265486726	"AUROC"	"KOR"	"RF"	4	"Random"	"cutoff6"	"Edge Cases Removed"	5.70570570570571
80	0.898436244845499	"AUROC"	"KOR"	"RF"	5	" Scaffold"	"cutoff6"	" Original"	3.2934131736527
81	0.907637548262548	"AUROC"	"KOR"	"RF"	5	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.2934131736527
88	0.939609053497942	"AUROC"	"KOR"	"RF"	5	"Random"	"cutoff6"	" Original"	3.9039039039039
89	0.954863636363636	"AUROC"	"KOR"	"RF"	5	"Random"	"cutoff6"	"Edge Cases Removed"	3.9039039039039
96	0.915558510638298	"AUROC"	"KOR"	"RF"	6	" Scaffold"	"cutoff6"	" Original"	8.38323353293413
97	0.933113854595336	"AUROC"	"KOR"	"RF"	6	" Scaffold"	"cutoff6"	"Edge Cases Removed"	8.38323353293413
104	0.951061477222468	"AUROC"	"KOR"	"RF"	6	"Random"	"cutoff6"	" Original"	3.6036036036036
105	0.971717171717172	"AUROC"	"KOR"	"RF"	6	"Random"	"cutoff6"	"Edge Cases Removed"	3.6036036036036
112	0.934904761904762	"AUROC"	"KOR"	"RF"	7	" Scaffold"	"cutoff6"	" Original"	4.79041916167665
113	0.95582318399304	"AUROC"	"KOR"	"RF"	7	" Scaffold"	"cutoff6"	"Edge Cases Removed"	4.79041916167665
120	0.914159173862726	"AUROC"	"KOR"	"RF"	7	"Random"	"cutoff6"	" Original"	7.80780780780781
121	0.936646475770925	"AUROC"	"KOR"	"RF"	7	"Random"	"cutoff6"	"Edge Cases Removed"	7.80780780780781
128	0.914086687306502	"AUROC"	"KOR"	"RF"	8	" Scaffold"	"cutoff6"	" Original"	2.39520958083832
129	0.920984379605069	"AUROC"	"KOR"	"RF"	8	" Scaffold"	"cutoff6"	"Edge Cases Removed"	2.39520958083832
136	0.944925400626266	"AUROC"	"KOR"	"RF"	8	"Random"	"cutoff6"	" Original"	4.2042042042042
137	0.949450836820084	"AUROC"	"KOR"	"RF"	8	"Random"	"cutoff6"	"Edge Cases Removed"	4.2042042042042
144	0.906329690346084	"AUROC"	"KOR"	"RF"	9	" Scaffold"	"cutoff6"	" Original"	6.88622754491018
145	0.922741161065037	"AUROC"	"KOR"	"RF"	9	" Scaffold"	"cutoff6"	"Edge Cases Removed"	6.88622754491018
152	0.935931393834129	"AUROC"	"KOR"	"RF"	9	"Random"	"cutoff6"	" Original"	5.70570570570571
153	0.938325991189427	"AUROC"	"KOR"	"RF"	9	"Random"	"cutoff6"	"Edge Cases Removed"	5.70570570570571
160	0.913941756477872	"AUROC"	"KOR"	"RF"	10	" Scaffold"	"cutoff6"	" Original"	3.59281437125748
161	0.920543217286915	"AUROC"	"KOR"	"RF"	10	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.59281437125748
168	0.926686812195562	"AUROC"	"KOR"	"RF"	10	"Random"	"cutoff6"	" Original"	7.80780780780781
169	0.954331913033978	"AUROC"	"KOR"	"RF"	10	"Random"	"cutoff6"	"Edge Cases Removed"	7.80780780780781
176	0.897752808988764	"AUROC"	"KOR"	"RF"	11	" Scaffold"	"cutoff6"	" Original"	3.89221556886228
177	0.909148892744158	"AUROC"	"KOR"	"RF"	11	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.89221556886228
184	0.959899405578418	"AUROC"	"KOR"	"RF"	11	"Random"	"cutoff6"	" Original"	7.20720720720721
185	0.971553669281186	"AUROC"	"KOR"	"RF"	11	"Random"	"cutoff6"	"Edge Cases Removed"	7.20720720720721
192	0.816535046624727	"AUROC"	"KOR"	"RF"	12	" Scaffold"	"cutoff6"	" Original"	13.1736526946108
193	0.847932342915943	"AUROC"	"KOR"	"RF"	12	" Scaffold"	"cutoff6"	"Edge Cases Removed"	13.1736526946108
200	0.942564745196324	"AUROC"	"KOR"	"RF"	12	"Random"	"cutoff6"	" Original"	4.5045045045045
201	0.947567290199188	"AUROC"	"KOR"	"RF"	12	"Random"	"cutoff6"	"Edge Cases Removed"	4.5045045045045
208	0.900406504065041	"AUROC"	"KOR"	"RF"	13	" Scaffold"	"cutoff6"	" Original"	6.58682634730539
209	0.903687686283677	"AUROC"	"KOR"	"RF"	13	" Scaffold"	"cutoff6"	"Edge Cases Removed"	6.58682634730539
216	0.947339681984973	"AUROC"	"KOR"	"RF"	13	"Random"	"cutoff6"	" Original"	4.2042042042042
217	0.957962872496336	"AUROC"	"KOR"	"RF"	13	"Random"	"cutoff6"	"Edge Cases Removed"	4.2042042042042
224	0.862270066889632	"AUROC"	"KOR"	"RF"	14	" Scaffold"	"cutoff6"	" Original"	10.4790419161677
225	0.887741270873997	"AUROC"	"KOR"	"RF"	14	" Scaffold"	"cutoff6"	"Edge Cases Removed"	10.4790419161677
232	0.928550543024227	"AUROC"	"KOR"	"RF"	14	"Random"	"cutoff6"	" Original"	6.60660660660661
233	0.948489278752437	"AUROC"	"KOR"	"RF"	14	"Random"	"cutoff6"	"Edge Cases Removed"	6.60660660660661
240	0.888763197586727	"AUROC"	"KOR"	"RF"	15	" Scaffold"	"cutoff6"	" Original"	7.78443113772455
241	0.91227010336958	"AUROC"	"KOR"	"RF"	15	" Scaffold"	"cutoff6"	"Edge Cases Removed"	7.78443113772455
248	0.937716336006754	"AUROC"	"KOR"	"RF"	15	"Random"	"cutoff6"	" Original"	4.5045045045045
249	0.95258437573755	"AUROC"	"KOR"	"RF"	15	"Random"	"cutoff6"	"Edge Cases Removed"	4.5045045045045
256	0.95009842519685	"AUROC"	"KOR"	"RF"	16	" Scaffold"	"cutoff6"	" Original"	1.79640718562874
257	0.952153846153846	"AUROC"	"KOR"	"RF"	16	" Scaffold"	"cutoff6"	"Edge Cases Removed"	1.79640718562874
264	0.909024573957254	"AUROC"	"KOR"	"RF"	16	"Random"	"cutoff6"	" Original"	4.5045045045045
265	0.92900641025641	"AUROC"	"KOR"	"RF"	16	"Random"	"cutoff6"	"Edge Cases Removed"	4.5045045045045
272	0.920955882352941	"AUROC"	"KOR"	"RF"	17	" Scaffold"	"cutoff6"	" Original"	5.68862275449102
273	0.93114889082631	"AUROC"	"KOR"	"RF"	17	" Scaffold"	"cutoff6"	"Edge Cases Removed"	5.68862275449102
280	0.932665260196906	"AUROC"	"KOR"	"RF"	17	"Random"	"cutoff6"	" Original"	4.5045045045045
281	0.951754607422368	"AUROC"	"KOR"	"RF"	17	"Random"	"cutoff6"	"Edge Cases Removed"	4.5045045045045
288	0.943379790940766	"AUROC"	"KOR"	"RF"	18	" Scaffold"	"cutoff6"	" Original"	3.2934131736527
289	0.963335445042762	"AUROC"	"KOR"	"RF"	18	" Scaffold"	"cutoff6"	"Edge Cases Removed"	3.2934131736527
296	0.954465541490858	"AUROC"	"KOR"	"RF"	18	"Random"	"cutoff6"	" Original"	6.60660660660661
297	0.969986840773358	"AUROC"	"KOR"	"RF"	18	"Random"	"cutoff6"	"Edge Cases Removed"	6.60660660660661
304	0.893625315294657	"AUROC"	"KOR"	"RF"	19	" Scaffold"	"cutoff6"	" Original"	4.19161676646707
305	0.903551251008878	"AUROC"	"KOR"	"RF"	19	" Scaffold"	"cutoff6"	"Edge Cases Removed"	4.19161676646707
312	0.945869544902346	"AUROC"	"KOR"	"RF"	19	"Random"	"cutoff6"	" Original"	5.10510510510511
313	0.95518880521284	"AUROC"	"KOR"	"RF"	19	"Random"	"cutoff6"	"Edge Cases Removed"	5.10510510510511
320	0.941450103950104	"AUROC"	"KOR"	"RF"	20	" Scaffold"	"cutoff6"	" Original"	2.9940119760479
321	0.945836885478829	"AUROC"	"KOR"	"RF"	20	" Scaffold"	"cutoff6"	"Edge Cases Removed"	2.9940119760479
328	0.939550395256917	"AUROC"	"KOR"	"RF"	20	"Random"	"cutoff6"	" Original"	2.4024024024024
329	0.942321919255971	"AUROC"	"KOR"	"RF"	20	"Random"	"cutoff6"	"Edge Cases Removed"	2.4024024024024
336	0.881452802359882	"AUROC"	"KOR"	"RF"	21	" Scaffold"	"cutoff6"	" Original"	5.68862275449102
337	0.896552539487374	"AUROC"	"KOR"	"RF"	21	" Scaffold"	"cutoff6"	"Edge Cases Removed"	5.68862275449102
344	0.925400091449474	"AUROC"	"KOR"	"RF"	21	"Random"	"cutoff6"	" Original"	5.10510510510511
345	0.937115839243499	"AUROC"	"KOR"	"RF"	21	"Random"	"cutoff6"	"Edge Cases Removed"	5.10510510510511
352	0.919514291854717	"AUROC"	"KOR"	"RF"	22	" Scaffold"	"cutoff6"	" Original"	5.38922155688623
353	0.938534798534799	"AUROC"	"KOR"	"RF"	22	" Scaffold"	"cutoff6"	"Edge Cases Removed"	5.38922155688623
