"rep_1"	"rep_2"	"metric_name"	"mol_prop"	"split_type"	"p_value"	"stats_method"	"p_value_group"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Dihydrofolate"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.801554937881844	"ranksums"	">=0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.594560256543968	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.000458482304215621	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.193248378918784	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.657380427110081	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.801554937881844	"ranksums"	">=0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Dihydrofolate"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.836023950489311	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.000637346631295202	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.0428195073176977	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.515359797580285	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.594560256543968	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.836023950489311	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.00114364976744709	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.147372859549065	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.000206531204756844	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.000458482304215621	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.000637346631295202	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.00114364976744709	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Dihydrofolate"	" Scaffold"	4.21647837101288e-05	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.267502703416054	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.193248378918784	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.0428195073176977	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.147372859549065	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	4.21647837101288e-05	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Dihydrofolate"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Dopamine"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Dopamine"	" Scaffold"	0.790147056174559	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Dopamine"	" Scaffold"	0.0584368468284206	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	0.336558376394651	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	0.147372859549065	"ranksums"	">=0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Dopamine"	" Scaffold"	0.219782260816141	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Dopamine"	" Scaffold"	0.790147056174559	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Dopamine"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Dopamine"	" Scaffold"	0.0919067004658575	"ranksums"	">=0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	0.407711376645686	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	0.208870923918662	"ranksums"	">=0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Dopamine"	" Scaffold"	0.254953177998253	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Dopamine"	" Scaffold"	0.0584368468284206	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Dopamine"	" Scaffold"	0.0919067004658575	"ranksums"	">=0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Dopamine"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	0.416135847078279	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	0.534635240703929	"ranksums"	">=0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Dopamine"	" Scaffold"	0.534635240703929	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Dopamine"	" Scaffold"	0.336558376394651	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Dopamine"	" Scaffold"	0.407711376645686	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Dopamine"	" Scaffold"	0.416135847078279	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	0.711672625487313	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Dopamine"	" Scaffold"	0.700685660700552	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Dopamine"	" Scaffold"	0.147372859549065	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Dopamine"	" Scaffold"	0.208870923918662	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Dopamine"	" Scaffold"	0.534635240703929	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	0.711672625487313	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Dopamine"	" Scaffold"	0.964622805113689	"ranksums"	">=0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Dopamine"	" Scaffold"	0.219782260816141	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Dopamine"	" Scaffold"	0.254953177998253	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Dopamine"	" Scaffold"	0.534635240703929	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	0.700685660700552	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Dopamine"	" Scaffold"	0.964622805113689	"ranksums"	">=0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Dopamine"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Ephrin"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Ephrin"	" Scaffold"	0.917573309612805	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Ephrin"	" Scaffold"	0.113664747815963	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	0.0413253615725104	"ranksums"	"<0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	1.14992747348483e-06	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Ephrin"	" Scaffold"	0.424662204650892	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Ephrin"	" Scaffold"	0.917573309612805	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Ephrin"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Ephrin"	" Scaffold"	0.155810161610851	"ranksums"	">=0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	0.0645946503733181	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	2.07683271752998e-06	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Ephrin"	" Scaffold"	0.534635240703929	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Ephrin"	" Scaffold"	0.113664747815963	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Ephrin"	" Scaffold"	0.155810161610851	"ranksums"	">=0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Ephrin"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	0.733825061212641	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	0.000153824256411889	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Ephrin"	" Scaffold"	0.336558376394651	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Ephrin"	" Scaffold"	0.0413253615725104	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Ephrin"	" Scaffold"	0.0645946503733181	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Ephrin"	" Scaffold"	0.733825061212641	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	0.000113975424637973	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Ephrin"	" Scaffold"	0.135377785323226	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Ephrin"	" Scaffold"	1.14992747348483e-06	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Ephrin"	" Scaffold"	2.07683271752998e-06	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Ephrin"	" Scaffold"	0.000153824256411889	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	0.000113975424637973	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Ephrin"	" Scaffold"	5.27348258948524e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Ephrin"	" Scaffold"	0.424662204650892	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Ephrin"	" Scaffold"	0.534635240703929	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Ephrin"	" Scaffold"	0.336558376394651	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	0.135377785323226	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Ephrin"	" Scaffold"	5.27348258948524e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Ephrin"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Estrogen"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Estrogen"	" Scaffold"	0.859183914274438	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Estrogen"	" Scaffold"	0.344044940644476	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	0.952842429580199	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	5.65702730771461e-06	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Estrogen"	" Scaffold"	0.329177424678208	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Estrogen"	" Scaffold"	0.859183914274438	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Estrogen"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Estrogen"	" Scaffold"	0.307669013707975	"ranksums"	">=0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	0.870810804536042	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	2.51375383338081e-05	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Estrogen"	" Scaffold"	0.399389395013695	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Estrogen"	" Scaffold"	0.344044940644476	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Estrogen"	" Scaffold"	0.307669013707975	"ranksums"	">=0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Estrogen"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	0.459772646548566	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	0.000206531204756844	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Estrogen"	" Scaffold"	0.103888659317914	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Estrogen"	" Scaffold"	0.952842429580199	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Estrogen"	" Scaffold"	0.870810804536042	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Estrogen"	" Scaffold"	0.459772646548566	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	1.93121116964054e-05	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Estrogen"	" Scaffold"	0.344044940644476	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Estrogen"	" Scaffold"	5.65702730771461e-06	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Estrogen"	" Scaffold"	2.51375383338081e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Estrogen"	" Scaffold"	0.000206531204756844	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	1.93121116964054e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Estrogen"	" Scaffold"	2.40252813796507e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Estrogen"	" Scaffold"	0.329177424678208	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Estrogen"	" Scaffold"	0.399389395013695	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Estrogen"	" Scaffold"	0.103888659317914	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	0.344044940644476	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Estrogen"	" Scaffold"	2.40252813796507e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Estrogen"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Glucocorticoid"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.929315124914634	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.0760414758302434	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.214276509861477	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	7.89907821375286e-05	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.147372859549065	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.929315124914634	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Glucocorticoid"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.0890916344277198	"ranksums"	">=0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.280470477277229	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	4.21647837101288e-05	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.155810161610851	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.0760414758302434	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.0890916344277198	"ranksums"	">=0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Glucocorticoid"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.477919704209092	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.0180053510254157	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.636140685770246	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.214276509861477	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.280470477277229	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.477919704209092	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.00190453216444955	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.636140685770246	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Glucocorticoid"	" Scaffold"	7.89907821375286e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Glucocorticoid"	" Scaffold"	4.21647837101288e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.0180053510254157	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.00190453216444955	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.00067282950584858	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.147372859549065	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.155810161610851	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.636140685770246	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.636140685770246	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Glucocorticoid"	" Scaffold"	0.00067282950584858	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Glucocorticoid"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Glycogen"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Glycogen"	" Scaffold"	0.678900536466896	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Glycogen"	" Scaffold"	0.000206531204756844	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	0.00681914122420463	"ranksums"	"<0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	7.43858705279277e-09	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Glycogen"	" Scaffold"	0.66810637961831	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Glycogen"	" Scaffold"	0.678900536466896	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Glycogen"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Glycogen"	" Scaffold"	0.000790601078775583	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	0.0227980810495788	"ranksums"	"<0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	4.3733050624673e-09	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Glycogen"	" Scaffold"	0.790147056174559	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Glycogen"	" Scaffold"	0.000206531204756844	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Glycogen"	" Scaffold"	0.000790601078775583	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Glycogen"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	0.103888659317914	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	0.000346457398898125	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Glycogen"	" Scaffold"	0.000136524284332858	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Glycogen"	" Scaffold"	0.00681914122420463	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Glycogen"	" Scaffold"	0.0227980810495788	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Glycogen"	" Scaffold"	0.103888659317914	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	1.41526719916689e-07	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Glycogen"	" Scaffold"	0.00652159522961408	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Glycogen"	" Scaffold"	7.43858705279277e-09	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Glycogen"	" Scaffold"	4.3733050624673e-09	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Glycogen"	" Scaffold"	0.000346457398898125	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	1.41526719916689e-07	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Glycogen"	" Scaffold"	1	"ranksums"	">=0.05"
